record_id,bundle_id,case_id,abm,llm,evidence,prompt,summarizer,repetition,summary_output_path,success,reference_family,error
19_milk_consumption_insights+example_plot_rep1__bart__gpt5_2_long,19_milk_consumption_insights+example_plot_rep1,19_milk_consumption_insights+example_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,insights+example,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/bart.txt,True,gpt5.2_long,
19_milk_consumption_insights+example_plot_rep1__bert__gpt5_2_long,19_milk_consumption_insights+example_plot_rep1,19_milk_consumption_insights+example_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,insights+example,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/bert.txt,True,gpt5.2_long,
19_milk_consumption_insights+example_plot_rep1__longformer_ext__gpt5_2_long,19_milk_consumption_insights+example_plot_rep1,19_milk_consumption_insights+example_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,insights+example,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
19_milk_consumption_insights+example_plot_rep1__none__gpt5_2_long,19_milk_consumption_insights+example_plot_rep1,19_milk_consumption_insights+example_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,insights+example,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/none.txt,True,gpt5.2_long,
19_milk_consumption_insights+example_plot_rep1__t5__gpt5_2_long,19_milk_consumption_insights+example_plot_rep1,19_milk_consumption_insights+example_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,insights+example,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/t5.txt,True,gpt5.2_long,
20_fauna_insights+example_table_rep1__bart__gpt5_2_long,20_fauna_insights+example_table_rep1,20_fauna_insights+example_table_rep1,fauna,moonshotai/kimi-k2.5,table,insights+example,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_fauna_insights+example_table_rep1/02_summaries/bart.txt,True,gpt5.2_long,
20_fauna_insights+example_table_rep1__bert__gpt5_2_long,20_fauna_insights+example_table_rep1,20_fauna_insights+example_table_rep1,fauna,moonshotai/kimi-k2.5,table,insights+example,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_fauna_insights+example_table_rep1/02_summaries/bert.txt,True,gpt5.2_long,
20_fauna_insights+example_table_rep1__longformer_ext__gpt5_2_long,20_fauna_insights+example_table_rep1,20_fauna_insights+example_table_rep1,fauna,moonshotai/kimi-k2.5,table,insights+example,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_fauna_insights+example_table_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
20_fauna_insights+example_table_rep1__none__gpt5_2_long,20_fauna_insights+example_table_rep1,20_fauna_insights+example_table_rep1,fauna,moonshotai/kimi-k2.5,table,insights+example,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_fauna_insights+example_table_rep1/02_summaries/none.txt,True,gpt5.2_long,
20_fauna_insights+example_table_rep1__t5__gpt5_2_long,20_fauna_insights+example_table_rep1,20_fauna_insights+example_table_rep1,fauna,moonshotai/kimi-k2.5,table,insights+example,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_fauna_insights+example_table_rep1/02_summaries/t5.txt,True,gpt5.2_long,
20_grazing_insights+example_table_rep1__bart__gpt5_2_long,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,moonshotai/kimi-k2.5,table,insights+example,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/bart.txt,True,gpt5.2_long,
20_grazing_insights+example_table_rep1__bert__gpt5_2_long,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,moonshotai/kimi-k2.5,table,insights+example,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/bert.txt,True,gpt5.2_long,
20_grazing_insights+example_table_rep1__longformer_ext__gpt5_2_long,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,moonshotai/kimi-k2.5,table,insights+example,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
20_grazing_insights+example_table_rep1__none__gpt5_2_long,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,moonshotai/kimi-k2.5,table,insights+example,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/none.txt,True,gpt5.2_long,
20_grazing_insights+example_table_rep1__t5__gpt5_2_long,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,moonshotai/kimi-k2.5,table,insights+example,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/t5.txt,True,gpt5.2_long,
20_milk_consumption_insights+example_table_rep1__bart__gpt5_2_long,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,insights+example,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/bart.txt,True,gpt5.2_long,
20_milk_consumption_insights+example_table_rep1__bert__gpt5_2_long,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,insights+example,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/bert.txt,True,gpt5.2_long,
20_milk_consumption_insights+example_table_rep1__longformer_ext__gpt5_2_long,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,insights+example,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
20_milk_consumption_insights+example_table_rep1__none__gpt5_2_long,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,insights+example,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/none.txt,True,gpt5.2_long,
20_milk_consumption_insights+example_table_rep1__t5__gpt5_2_long,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,insights+example,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/t5.txt,True,gpt5.2_long,
21_fauna_insights+example_plot_plus_table_rep1__bart__gpt5_2_long,21_fauna_insights+example_plot_plus_table_rep1,21_fauna_insights+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,insights+example,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,True,gpt5.2_long,
21_fauna_insights+example_plot_plus_table_rep1__bert__gpt5_2_long,21_fauna_insights+example_plot_plus_table_rep1,21_fauna_insights+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,insights+example,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,True,gpt5.2_long,
21_fauna_insights+example_plot_plus_table_rep1__longformer_ext__gpt5_2_long,21_fauna_insights+example_plot_plus_table_rep1,21_fauna_insights+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,insights+example,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
21_fauna_insights+example_plot_plus_table_rep1__none__gpt5_2_long,21_fauna_insights+example_plot_plus_table_rep1,21_fauna_insights+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,insights+example,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/none.txt,True,gpt5.2_long,
21_fauna_insights+example_plot_plus_table_rep1__t5__gpt5_2_long,21_fauna_insights+example_plot_plus_table_rep1,21_fauna_insights+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,insights+example,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/t5.txt,True,gpt5.2_long,
21_grazing_insights+example_plot_plus_table_rep1__bart__gpt5_2_long,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,moonshotai/kimi-k2.5,plot+table,insights+example,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,True,gpt5.2_long,
21_grazing_insights+example_plot_plus_table_rep1__bert__gpt5_2_long,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,moonshotai/kimi-k2.5,plot+table,insights+example,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,True,gpt5.2_long,
21_grazing_insights+example_plot_plus_table_rep1__longformer_ext__gpt5_2_long,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,moonshotai/kimi-k2.5,plot+table,insights+example,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
21_grazing_insights+example_plot_plus_table_rep1__none__gpt5_2_long,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,moonshotai/kimi-k2.5,plot+table,insights+example,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/none.txt,True,gpt5.2_long,
21_grazing_insights+example_plot_plus_table_rep1__t5__gpt5_2_long,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,moonshotai/kimi-k2.5,plot+table,insights+example,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/t5.txt,True,gpt5.2_long,
21_milk_consumption_insights+example_plot_plus_table_rep1__bart__gpt5_2_long,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights+example,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,True,gpt5.2_long,
21_milk_consumption_insights+example_plot_plus_table_rep1__bert__gpt5_2_long,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights+example,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,True,gpt5.2_long,
21_milk_consumption_insights+example_plot_plus_table_rep1__longformer_ext__gpt5_2_long,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights+example,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
21_milk_consumption_insights+example_plot_plus_table_rep1__none__gpt5_2_long,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights+example,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/none.txt,True,gpt5.2_long,
21_milk_consumption_insights+example_plot_plus_table_rep1__t5__gpt5_2_long,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights+example,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/t5.txt,True,gpt5.2_long,
22_fauna_all_three_plot_rep1__bart__gpt5_2_long,22_fauna_all_three_plot_rep1,22_fauna_all_three_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,all_three,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/bart.txt,True,gpt5.2_long,
22_fauna_all_three_plot_rep1__bert__gpt5_2_long,22_fauna_all_three_plot_rep1,22_fauna_all_three_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,all_three,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/bert.txt,True,gpt5.2_long,
22_fauna_all_three_plot_rep1__longformer_ext__gpt5_2_long,22_fauna_all_three_plot_rep1,22_fauna_all_three_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,all_three,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
22_fauna_all_three_plot_rep1__none__gpt5_2_long,22_fauna_all_three_plot_rep1,22_fauna_all_three_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,all_three,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/none.txt,True,gpt5.2_long,
22_fauna_all_three_plot_rep1__t5__gpt5_2_long,22_fauna_all_three_plot_rep1,22_fauna_all_three_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,all_three,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/t5.txt,True,gpt5.2_long,
22_grazing_all_three_plot_rep1__bart__gpt5_2_long,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,moonshotai/kimi-k2.5,plot,all_three,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/bart.txt,True,gpt5.2_long,
22_grazing_all_three_plot_rep1__bert__gpt5_2_long,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,moonshotai/kimi-k2.5,plot,all_three,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/bert.txt,True,gpt5.2_long,
22_grazing_all_three_plot_rep1__longformer_ext__gpt5_2_long,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,moonshotai/kimi-k2.5,plot,all_three,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
22_grazing_all_three_plot_rep1__none__gpt5_2_long,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,moonshotai/kimi-k2.5,plot,all_three,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/none.txt,True,gpt5.2_long,
22_grazing_all_three_plot_rep1__t5__gpt5_2_long,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,moonshotai/kimi-k2.5,plot,all_three,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/t5.txt,True,gpt5.2_long,
22_milk_consumption_all_three_plot_rep1__bart__gpt5_2_long,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,all_three,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/bart.txt,True,gpt5.2_long,
22_milk_consumption_all_three_plot_rep1__bert__gpt5_2_long,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,all_three,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/bert.txt,True,gpt5.2_long,
22_milk_consumption_all_three_plot_rep1__longformer_ext__gpt5_2_long,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,all_three,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
22_milk_consumption_all_three_plot_rep1__none__gpt5_2_long,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,all_three,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/none.txt,True,gpt5.2_long,
22_milk_consumption_all_three_plot_rep1__t5__gpt5_2_long,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,all_three,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/t5.txt,True,gpt5.2_long,
23_fauna_all_three_table_rep1__bart__gpt5_2_long,23_fauna_all_three_table_rep1,23_fauna_all_three_table_rep1,fauna,moonshotai/kimi-k2.5,table,all_three,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/bart.txt,True,gpt5.2_long,
23_fauna_all_three_table_rep1__bert__gpt5_2_long,23_fauna_all_three_table_rep1,23_fauna_all_three_table_rep1,fauna,moonshotai/kimi-k2.5,table,all_three,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/bert.txt,True,gpt5.2_long,
23_fauna_all_three_table_rep1__longformer_ext__gpt5_2_long,23_fauna_all_three_table_rep1,23_fauna_all_three_table_rep1,fauna,moonshotai/kimi-k2.5,table,all_three,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
23_fauna_all_three_table_rep1__none__gpt5_2_long,23_fauna_all_three_table_rep1,23_fauna_all_three_table_rep1,fauna,moonshotai/kimi-k2.5,table,all_three,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/none.txt,True,gpt5.2_long,
23_fauna_all_three_table_rep1__t5__gpt5_2_long,23_fauna_all_three_table_rep1,23_fauna_all_three_table_rep1,fauna,moonshotai/kimi-k2.5,table,all_three,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/t5.txt,True,gpt5.2_long,
23_grazing_all_three_table_rep1__bart__gpt5_2_long,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,moonshotai/kimi-k2.5,table,all_three,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/bart.txt,True,gpt5.2_long,
23_grazing_all_three_table_rep1__bert__gpt5_2_long,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,moonshotai/kimi-k2.5,table,all_three,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/bert.txt,True,gpt5.2_long,
23_grazing_all_three_table_rep1__longformer_ext__gpt5_2_long,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,moonshotai/kimi-k2.5,table,all_three,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
23_grazing_all_three_table_rep1__none__gpt5_2_long,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,moonshotai/kimi-k2.5,table,all_three,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/none.txt,True,gpt5.2_long,
23_grazing_all_three_table_rep1__t5__gpt5_2_long,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,moonshotai/kimi-k2.5,table,all_three,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/t5.txt,True,gpt5.2_long,
23_milk_consumption_all_three_table_rep1__bart__gpt5_2_long,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,all_three,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/bart.txt,True,gpt5.2_long,
23_milk_consumption_all_three_table_rep1__bert__gpt5_2_long,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,all_three,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/bert.txt,True,gpt5.2_long,
23_milk_consumption_all_three_table_rep1__longformer_ext__gpt5_2_long,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,all_three,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
23_milk_consumption_all_three_table_rep1__none__gpt5_2_long,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,all_three,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/none.txt,True,gpt5.2_long,
23_milk_consumption_all_three_table_rep1__t5__gpt5_2_long,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,all_three,t5,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/t5.txt,True,gpt5.2_long,
24_fauna_all_three_plot_plus_table_rep1__bart__gpt5_2_long,24_fauna_all_three_plot_plus_table_rep1,24_fauna_all_three_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,all_three,bart,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_fauna_all_three_plot_plus_table_rep1/02_summaries/bart.txt,True,gpt5.2_long,
24_fauna_all_three_plot_plus_table_rep1__bert__gpt5_2_long,24_fauna_all_three_plot_plus_table_rep1,24_fauna_all_three_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,all_three,bert,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_fauna_all_three_plot_plus_table_rep1/02_summaries/bert.txt,True,gpt5.2_long,
24_fauna_all_three_plot_plus_table_rep1__longformer_ext__gpt5_2_long,24_fauna_all_three_plot_plus_table_rep1,24_fauna_all_three_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,all_three,longformer_ext,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_fauna_all_three_plot_plus_table_rep1/02_summaries/longformer_ext.txt,True,gpt5.2_long,
24_fauna_all_three_plot_plus_table_rep1__none__gpt5_2_long,24_fauna_all_three_plot_plus_table_rep1,24_fauna_all_three_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,all_three,none,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_fauna_all_three_plot_plus_table_rep1/02_summaries/none.txt,True,gpt5.2_long,
