record_id,bundle_id,case_id,abm,llm,evidence,prompt,summarizer,repetition,summary_output_path,success,reference_family,error
52_fauna_role_plot_rep3__longformer_ext__author,52_fauna_role_plot_rep3,52_fauna_role_plot_rep3,fauna,mistral-medium-latest,plot,role,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/52_fauna_role_plot_rep3/02_summaries/longformer_ext.txt,True,author,
52_fauna_role_plot_rep3__longformer_ext__gpt5_2_short,52_fauna_role_plot_rep3,52_fauna_role_plot_rep3,fauna,mistral-medium-latest,plot,role,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/52_fauna_role_plot_rep3/02_summaries/longformer_ext.txt,True,gpt5.2_short,
52_fauna_role_plot_rep3__longformer_ext__gpt5_2_long,52_fauna_role_plot_rep3,52_fauna_role_plot_rep3,fauna,mistral-medium-latest,plot,role,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/52_fauna_role_plot_rep3/02_summaries/longformer_ext.txt,True,gpt5.2_long,
53_fauna_role_table_rep3__none__author,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/none.txt,True,author,
53_fauna_role_table_rep3__none__gpt5_2_short,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/none.txt,True,gpt5.2_short,
53_fauna_role_table_rep3__none__gpt5_2_long,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/none.txt,True,gpt5.2_long,
53_fauna_role_table_rep3__bart__author,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/bart.txt,True,author,
53_fauna_role_table_rep3__bart__gpt5_2_short,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/bart.txt,True,gpt5.2_short,
53_fauna_role_table_rep3__bart__gpt5_2_long,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/bart.txt,True,gpt5.2_long,
53_fauna_role_table_rep3__bert__author,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/bert.txt,True,author,
53_fauna_role_table_rep3__bert__gpt5_2_short,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/bert.txt,True,gpt5.2_short,
53_fauna_role_table_rep3__bert__gpt5_2_long,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/bert.txt,True,gpt5.2_long,
53_fauna_role_table_rep3__t5__author,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/t5.txt,True,author,
53_fauna_role_table_rep3__t5__gpt5_2_short,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/t5.txt,True,gpt5.2_short,
53_fauna_role_table_rep3__t5__gpt5_2_long,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/t5.txt,True,gpt5.2_long,
53_fauna_role_table_rep3__longformer_ext__author,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/longformer_ext.txt,True,author,
53_fauna_role_table_rep3__longformer_ext__gpt5_2_short,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/longformer_ext.txt,True,gpt5.2_short,
53_fauna_role_table_rep3__longformer_ext__gpt5_2_long,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/longformer_ext.txt,True,gpt5.2_long,
54_fauna_role_plot_plus_table_rep3__none__author,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/none.txt,True,author,
54_fauna_role_plot_plus_table_rep3__none__gpt5_2_short,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/none.txt,True,gpt5.2_short,
54_fauna_role_plot_plus_table_rep3__none__gpt5_2_long,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/none.txt,True,gpt5.2_long,
54_fauna_role_plot_plus_table_rep3__bart__author,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/bart.txt,True,author,
54_fauna_role_plot_plus_table_rep3__bart__gpt5_2_short,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/bart.txt,True,gpt5.2_short,
54_fauna_role_plot_plus_table_rep3__bart__gpt5_2_long,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/bart.txt,True,gpt5.2_long,
54_fauna_role_plot_plus_table_rep3__bert__author,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/bert.txt,True,author,
54_fauna_role_plot_plus_table_rep3__bert__gpt5_2_short,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/bert.txt,True,gpt5.2_short,
54_fauna_role_plot_plus_table_rep3__bert__gpt5_2_long,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/bert.txt,True,gpt5.2_long,
54_fauna_role_plot_plus_table_rep3__t5__author,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/t5.txt,True,author,
54_fauna_role_plot_plus_table_rep3__t5__gpt5_2_short,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/t5.txt,True,gpt5.2_short,
54_fauna_role_plot_plus_table_rep3__t5__gpt5_2_long,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/t5.txt,True,gpt5.2_long,
54_fauna_role_plot_plus_table_rep3__longformer_ext__author,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/longformer_ext.txt,True,author,
54_fauna_role_plot_plus_table_rep3__longformer_ext__gpt5_2_short,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/longformer_ext.txt,True,gpt5.2_short,
54_fauna_role_plot_plus_table_rep3__longformer_ext__gpt5_2_long,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/longformer_ext.txt,True,gpt5.2_long,
55_fauna_insights_plot_rep3__none__author,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/none.txt,True,author,
55_fauna_insights_plot_rep3__none__gpt5_2_short,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/none.txt,True,gpt5.2_short,
55_fauna_insights_plot_rep3__none__gpt5_2_long,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/none.txt,True,gpt5.2_long,
55_fauna_insights_plot_rep3__bart__author,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/bart.txt,True,author,
55_fauna_insights_plot_rep3__bart__gpt5_2_short,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/bart.txt,True,gpt5.2_short,
55_fauna_insights_plot_rep3__bart__gpt5_2_long,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/bart.txt,True,gpt5.2_long,
55_fauna_insights_plot_rep3__bert__author,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/bert.txt,True,author,
55_fauna_insights_plot_rep3__bert__gpt5_2_short,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/bert.txt,True,gpt5.2_short,
55_fauna_insights_plot_rep3__bert__gpt5_2_long,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/bert.txt,True,gpt5.2_long,
55_fauna_insights_plot_rep3__t5__author,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/t5.txt,True,author,
55_fauna_insights_plot_rep3__t5__gpt5_2_short,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/t5.txt,True,gpt5.2_short,
55_fauna_insights_plot_rep3__t5__gpt5_2_long,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/t5.txt,True,gpt5.2_long,
55_fauna_insights_plot_rep3__longformer_ext__author,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/longformer_ext.txt,True,author,
55_fauna_insights_plot_rep3__longformer_ext__gpt5_2_short,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/longformer_ext.txt,True,gpt5.2_short,
55_fauna_insights_plot_rep3__longformer_ext__gpt5_2_long,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/longformer_ext.txt,True,gpt5.2_long,
56_fauna_insights_table_rep3__none__author,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/none.txt,True,author,
56_fauna_insights_table_rep3__none__gpt5_2_short,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/none.txt,True,gpt5.2_short,
56_fauna_insights_table_rep3__none__gpt5_2_long,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/none.txt,True,gpt5.2_long,
56_fauna_insights_table_rep3__bart__author,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/bart.txt,True,author,
56_fauna_insights_table_rep3__bart__gpt5_2_short,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/bart.txt,True,gpt5.2_short,
56_fauna_insights_table_rep3__bart__gpt5_2_long,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/bart.txt,True,gpt5.2_long,
56_fauna_insights_table_rep3__bert__author,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/bert.txt,True,author,
56_fauna_insights_table_rep3__bert__gpt5_2_short,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/bert.txt,True,gpt5.2_short,
56_fauna_insights_table_rep3__bert__gpt5_2_long,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/bert.txt,True,gpt5.2_long,
56_fauna_insights_table_rep3__t5__author,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/t5.txt,True,author,
56_fauna_insights_table_rep3__t5__gpt5_2_short,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/t5.txt,True,gpt5.2_short,
56_fauna_insights_table_rep3__t5__gpt5_2_long,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/t5.txt,True,gpt5.2_long,
56_fauna_insights_table_rep3__longformer_ext__author,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/longformer_ext.txt,True,author,
56_fauna_insights_table_rep3__longformer_ext__gpt5_2_short,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/longformer_ext.txt,True,gpt5.2_short,
56_fauna_insights_table_rep3__longformer_ext__gpt5_2_long,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/longformer_ext.txt,True,gpt5.2_long,
57_fauna_insights_plot_plus_table_rep3__none__author,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/none.txt,True,author,
57_fauna_insights_plot_plus_table_rep3__none__gpt5_2_short,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/none.txt,True,gpt5.2_short,
57_fauna_insights_plot_plus_table_rep3__none__gpt5_2_long,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,none,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/none.txt,True,gpt5.2_long,
57_fauna_insights_plot_plus_table_rep3__bart__author,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bart.txt,True,author,
57_fauna_insights_plot_plus_table_rep3__bart__gpt5_2_short,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bart.txt,True,gpt5.2_short,
57_fauna_insights_plot_plus_table_rep3__bart__gpt5_2_long,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,bart,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bart.txt,True,gpt5.2_long,
57_fauna_insights_plot_plus_table_rep3__bert__author,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bert.txt,True,author,
57_fauna_insights_plot_plus_table_rep3__bert__gpt5_2_short,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bert.txt,True,gpt5.2_short,
57_fauna_insights_plot_plus_table_rep3__bert__gpt5_2_long,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,bert,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bert.txt,True,gpt5.2_long,
57_fauna_insights_plot_plus_table_rep3__t5__author,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/t5.txt,True,author,
57_fauna_insights_plot_plus_table_rep3__t5__gpt5_2_short,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/t5.txt,True,gpt5.2_short,
57_fauna_insights_plot_plus_table_rep3__t5__gpt5_2_long,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,t5,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/t5.txt,True,gpt5.2_long,
57_fauna_insights_plot_plus_table_rep3__longformer_ext__author,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,longformer_ext,3,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/longformer_ext.txt,True,author,
