record_id,bundle_id,case_id,abm,llm,evidence,prompt,role,insights,example,summarizer,repetition,reference_family,summary_output_path,BLEU,METEOR,R-1,R-2,R-L,Reading ease
49_fauna_none_plot_rep3__bert__author,49_fauna_none_plot_rep3,49_fauna_none_plot_rep3,fauna,mistral-medium-latest,plot,none,False,False,False,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/49_fauna_none_plot_rep3/02_summaries/bert.txt,0.020203,0.210318,0.429238,0.096724,0.174184,37.299596
49_fauna_none_plot_rep3__t5__author,49_fauna_none_plot_rep3,49_fauna_none_plot_rep3,fauna,mistral-medium-latest,plot,none,False,False,False,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/49_fauna_none_plot_rep3/02_summaries/t5.txt,0.030239,0.182988,0.421875,0.105882,0.187500,34.257003
49_fauna_none_plot_rep3__longformer_ext__author,49_fauna_none_plot_rep3,49_fauna_none_plot_rep3,fauna,mistral-medium-latest,plot,none,False,False,False,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/49_fauna_none_plot_rep3/02_summaries/longformer_ext.txt,0.030437,0.274533,0.424084,0.083990,0.183246,30.782500
50_fauna_none_table_rep3__none__author,50_fauna_none_table_rep3,50_fauna_none_table_rep3,fauna,mistral-medium-latest,table,none,False,False,False,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/50_fauna_none_table_rep3/02_summaries/none.txt,0.005725,0.180002,0.125109,0.039983,0.067767,43.215782
50_fauna_none_table_rep3__bart__author,50_fauna_none_table_rep3,50_fauna_none_table_rep3,fauna,mistral-medium-latest,table,none,False,False,False,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/50_fauna_none_table_rep3/02_summaries/bart.txt,0.016743,0.206478,0.378682,0.067511,0.159888,37.530451
50_fauna_none_table_rep3__bert__author,50_fauna_none_table_rep3,50_fauna_none_table_rep3,fauna,mistral-medium-latest,table,none,False,False,False,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/50_fauna_none_table_rep3/02_summaries/bert.txt,0.012553,0.237546,0.409031,0.087883,0.162019,38.778811
50_fauna_none_table_rep3__t5__author,50_fauna_none_table_rep3,50_fauna_none_table_rep3,fauna,mistral-medium-latest,table,none,False,False,False,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/50_fauna_none_table_rep3/02_summaries/t5.txt,0.031287,0.204485,0.398577,0.082143,0.170819,44.169549
50_fauna_none_table_rep3__longformer_ext__author,50_fauna_none_table_rep3,50_fauna_none_table_rep3,fauna,mistral-medium-latest,table,none,False,False,False,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/50_fauna_none_table_rep3/02_summaries/longformer_ext.txt,0.022103,0.270483,0.392405,0.088795,0.170886,31.415385
51_fauna_none_plot_plus_table_rep3__none__author,51_fauna_none_plot_plus_table_rep3,51_fauna_none_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,none,False,False,False,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/51_fauna_none_plot_plus_table_rep3/02_summaries/none.txt,0.008037,0.200918,0.144991,0.045577,0.078374,40.310812
51_fauna_none_plot_plus_table_rep3__bart__author,51_fauna_none_plot_plus_table_rep3,51_fauna_none_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,none,False,False,False,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/51_fauna_none_plot_plus_table_rep3/02_summaries/bart.txt,0.025508,0.234721,0.436923,0.089506,0.181538,38.502306
51_fauna_none_plot_plus_table_rep3__bert__author,51_fauna_none_plot_plus_table_rep3,51_fauna_none_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,none,False,False,False,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/51_fauna_none_plot_plus_table_rep3/02_summaries/bert.txt,0.017211,0.244478,0.421875,0.083551,0.171875,32.354922
51_fauna_none_plot_plus_table_rep3__t5__author,51_fauna_none_plot_plus_table_rep3,51_fauna_none_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,none,False,False,False,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/51_fauna_none_plot_plus_table_rep3/02_summaries/t5.txt,0.036624,0.217798,0.402027,0.084746,0.195946,25.597961
51_fauna_none_plot_plus_table_rep3__longformer_ext__author,51_fauna_none_plot_plus_table_rep3,51_fauna_none_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,none,False,False,False,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/51_fauna_none_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.032994,0.284267,0.388029,0.093071,0.169247,31.779880
52_fauna_role_plot_rep3__none__author,52_fauna_role_plot_rep3,52_fauna_role_plot_rep3,fauna,mistral-medium-latest,plot,role,True,False,False,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/52_fauna_role_plot_rep3/02_summaries/none.txt,0.010273,0.231568,0.176921,0.058193,0.089379,39.588871
52_fauna_role_plot_rep3__bart__author,52_fauna_role_plot_rep3,52_fauna_role_plot_rep3,fauna,mistral-medium-latest,plot,role,True,False,False,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/52_fauna_role_plot_rep3/02_summaries/bart.txt,0.028649,0.233869,0.432709,0.112821,0.194208,19.922622
52_fauna_role_plot_rep3__bert__author,52_fauna_role_plot_rep3,52_fauna_role_plot_rep3,fauna,mistral-medium-latest,plot,role,True,False,False,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/52_fauna_role_plot_rep3/02_summaries/bert.txt,0.032409,0.233232,0.436578,0.097633,0.188791,34.145675
52_fauna_role_plot_rep3__t5__author,52_fauna_role_plot_rep3,52_fauna_role_plot_rep3,fauna,mistral-medium-latest,plot,role,True,False,False,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/52_fauna_role_plot_rep3/02_summaries/t5.txt,0.028684,0.255727,0.475320,0.132110,0.197441,33.084580
52_fauna_role_plot_rep3__longformer_ext__author,52_fauna_role_plot_rep3,52_fauna_role_plot_rep3,fauna,mistral-medium-latest,plot,role,True,False,False,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/52_fauna_role_plot_rep3/02_summaries/longformer_ext.txt,0.006558,0.101202,0.242735,0.030875,0.085470,43.940962
53_fauna_role_table_rep3__none__author,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,True,False,False,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/none.txt,0.004554,0.186282,0.130464,0.039429,0.068856,38.021319
53_fauna_role_table_rep3__bart__author,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,True,False,False,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/bart.txt,0.023691,0.222064,0.401826,0.088550,0.182648,22.109156
53_fauna_role_table_rep3__bert__author,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,True,False,False,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/bert.txt,0.014284,0.231871,0.403718,0.058589,0.164675,30.034100
53_fauna_role_table_rep3__t5__author,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,True,False,False,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/t5.txt,0.021025,0.211509,0.405892,0.072250,0.163666,36.405950
53_fauna_role_table_rep3__longformer_ext__author,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,mistral-medium-latest,table,role,True,False,False,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/53_fauna_role_table_rep3/02_summaries/longformer_ext.txt,0.009938,0.223340,0.343784,0.054171,0.134054,43.002785
54_fauna_role_plot_plus_table_rep3__none__author,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,True,False,False,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/none.txt,0.008606,0.197911,0.138981,0.047619,0.072822,38.774709
54_fauna_role_plot_plus_table_rep3__bart__author,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,True,False,False,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/bart.txt,0.059550,0.238868,0.382126,0.111283,0.184900,17.589662
54_fauna_role_plot_plus_table_rep3__bert__author,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,True,False,False,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/bert.txt,0.013484,0.252414,0.424000,0.080214,0.162667,32.012316
54_fauna_role_plot_plus_table_rep3__t5__author,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,True,False,False,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/t5.txt,0.046783,0.247863,0.456140,0.115200,0.188198,27.273207
54_fauna_role_plot_plus_table_rep3__longformer_ext__author,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role,True,False,False,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.013616,0.215662,0.360700,0.067476,0.142665,33.805514
55_fauna_insights_plot_rep3__none__author,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,False,True,False,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/none.txt,0.010082,0.219270,0.161982,0.050125,0.084609,39.187570
55_fauna_insights_plot_rep3__bart__author,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,False,True,False,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/bart.txt,0.042384,0.262976,0.469484,0.106750,0.178404,29.538771
55_fauna_insights_plot_rep3__bert__author,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,False,True,False,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/bert.txt,0.021753,0.243086,0.465714,0.100287,0.202857,37.120844
55_fauna_insights_plot_rep3__t5__author,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,False,True,False,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/t5.txt,0.036863,0.201307,0.404453,0.122905,0.192950,27.372147
55_fauna_insights_plot_rep3__longformer_ext__author,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,mistral-medium-latest,plot,insights,False,True,False,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/55_fauna_insights_plot_rep3/02_summaries/longformer_ext.txt,0.031953,0.263134,0.432099,0.089109,0.167901,24.828667
56_fauna_insights_table_rep3__none__author,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,False,True,False,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/none.txt,0.006111,0.190977,0.132823,0.039640,0.070239,34.903069
56_fauna_insights_table_rep3__bart__author,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,False,True,False,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/bart.txt,0.024364,0.201317,0.388379,0.070552,0.165138,28.288785
56_fauna_insights_table_rep3__bert__author,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,False,True,False,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/bert.txt,0.021031,0.262261,0.446781,0.086957,0.173456,30.296809
56_fauna_insights_table_rep3__t5__author,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,False,True,False,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/t5.txt,0.047295,0.239627,0.436667,0.090301,0.186667,31.325837
56_fauna_insights_table_rep3__longformer_ext__author,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,mistral-medium-latest,table,insights,False,True,False,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/56_fauna_insights_table_rep3/02_summaries/longformer_ext.txt,0.032296,0.258744,0.436751,0.085447,0.181092,28.490000
57_fauna_insights_plot_plus_table_rep3__none__author,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,False,True,False,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/none.txt,0.008838,0.207701,0.145721,0.044521,0.078729,33.076970
57_fauna_insights_plot_plus_table_rep3__bart__author,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,False,True,False,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bart.txt,0.023801,0.216145,0.387195,0.076453,0.167683,24.724730
57_fauna_insights_plot_plus_table_rep3__bert__author,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,False,True,False,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bert.txt,0.016685,0.236754,0.432133,0.086111,0.182825,35.378125
57_fauna_insights_plot_plus_table_rep3__t5__author,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,False,True,False,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/t5.txt,0.045112,0.244765,0.457050,0.120325,0.194489,26.526712
57_fauna_insights_plot_plus_table_rep3__longformer_ext__author,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,False,True,False,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.026669,0.236869,0.381295,0.072115,0.165468,24.617620
58_fauna_example_plot_rep3__none__author,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,mistral-medium-latest,plot,example,False,False,True,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/58_fauna_example_plot_rep3/02_summaries/none.txt,0.010635,0.224367,0.175096,0.055046,0.093463,38.640111
58_fauna_example_plot_rep3__bart__author,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,mistral-medium-latest,plot,example,False,False,True,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/58_fauna_example_plot_rep3/02_summaries/bart.txt,0.044948,0.228635,0.443316,0.115450,0.199662,38.500714
58_fauna_example_plot_rep3__bert__author,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,mistral-medium-latest,plot,example,False,False,True,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/58_fauna_example_plot_rep3/02_summaries/bert.txt,0.019507,0.265043,0.463158,0.102564,0.198496,42.296593
58_fauna_example_plot_rep3__t5__author,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,mistral-medium-latest,plot,example,False,False,True,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/58_fauna_example_plot_rep3/02_summaries/t5.txt,0.028180,0.180686,0.378378,0.089147,0.189189,27.675000
58_fauna_example_plot_rep3__longformer_ext__author,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,mistral-medium-latest,plot,example,False,False,True,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/58_fauna_example_plot_rep3/02_summaries/longformer_ext.txt,0.028212,0.258645,0.412451,0.078023,0.178988,31.986272
59_fauna_example_table_rep3__none__author,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,mistral-medium-latest,table,example,False,False,True,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/59_fauna_example_table_rep3/02_summaries/none.txt,0.006625,0.201961,0.137167,0.043858,0.071176,36.574143
59_fauna_example_table_rep3__bart__author,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,mistral-medium-latest,table,example,False,False,True,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/59_fauna_example_table_rep3/02_summaries/bart.txt,0.020415,0.248361,0.453292,0.092166,0.205207,36.844924
59_fauna_example_table_rep3__bert__author,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,mistral-medium-latest,table,example,False,False,True,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/59_fauna_example_table_rep3/02_summaries/bert.txt,0.013124,0.250039,0.445033,0.079681,0.169536,33.287946
59_fauna_example_table_rep3__t5__author,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,mistral-medium-latest,table,example,False,False,True,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/59_fauna_example_table_rep3/02_summaries/t5.txt,0.036748,0.225803,0.425386,0.103270,0.185249,25.890952
59_fauna_example_table_rep3__longformer_ext__author,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,mistral-medium-latest,table,example,False,False,True,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/59_fauna_example_table_rep3/02_summaries/longformer_ext.txt,0.026534,0.270567,0.395210,0.084034,0.179641,27.241344
60_fauna_example_plot_plus_table_rep3__none__author,60_fauna_example_plot_plus_table_rep3,60_fauna_example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,example,False,False,True,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/none.txt,0.008597,0.217230,0.156894,0.050740,0.081352,36.826131
60_fauna_example_plot_plus_table_rep3__bart__author,60_fauna_example_plot_plus_table_rep3,60_fauna_example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,example,False,False,True,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/bart.txt,0.032114,0.245529,0.444790,0.112324,0.189736,30.062865
60_fauna_example_plot_plus_table_rep3__bert__author,60_fauna_example_plot_plus_table_rep3,60_fauna_example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,example,False,False,True,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/bert.txt,0.033996,0.289638,0.463309,0.118326,0.198561,31.153923
60_fauna_example_plot_plus_table_rep3__t5__author,60_fauna_example_plot_plus_table_rep3,60_fauna_example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,example,False,False,True,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/t5.txt,0.048835,0.254885,0.452080,0.130672,0.202532,27.931252
60_fauna_example_plot_plus_table_rep3__longformer_ext__author,60_fauna_example_plot_plus_table_rep3,60_fauna_example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,example,False,False,True,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.022741,0.283567,0.375758,0.085020,0.169697,23.221661
61_fauna_role+example_plot_rep3__none__author,61_fauna_role+example_plot_rep3,61_fauna_role+example_plot_rep3,fauna,mistral-medium-latest,plot,role+example,True,False,True,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/61_fauna_role+example_plot_rep3/02_summaries/none.txt,0.010362,0.212232,0.158410,0.055011,0.082744,36.882635
61_fauna_role+example_plot_rep3__bart__author,61_fauna_role+example_plot_rep3,61_fauna_role+example_plot_rep3,fauna,mistral-medium-latest,plot,role+example,True,False,True,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/61_fauna_role+example_plot_rep3/02_summaries/bart.txt,0.024249,0.285954,0.453172,0.121212,0.202417,29.461629
61_fauna_role+example_plot_rep3__bert__author,61_fauna_role+example_plot_rep3,61_fauna_role+example_plot_rep3,fauna,mistral-medium-latest,plot,role+example,True,False,True,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/61_fauna_role+example_plot_rep3/02_summaries/bert.txt,0.022282,0.272041,0.457726,0.108187,0.180758,30.560435
61_fauna_role+example_plot_rep3__t5__author,61_fauna_role+example_plot_rep3,61_fauna_role+example_plot_rep3,fauna,mistral-medium-latest,plot,role+example,True,False,True,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/61_fauna_role+example_plot_rep3/02_summaries/t5.txt,0.028439,0.224909,0.416058,0.120879,0.204380,27.755471
61_fauna_role+example_plot_rep3__longformer_ext__author,61_fauna_role+example_plot_rep3,61_fauna_role+example_plot_rep3,fauna,mistral-medium-latest,plot,role+example,True,False,True,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/61_fauna_role+example_plot_rep3/02_summaries/longformer_ext.txt,0.017473,0.215595,0.348668,0.067961,0.128329,35.990026
62_fauna_role+example_table_rep3__none__author,62_fauna_role+example_table_rep3,62_fauna_role+example_table_rep3,fauna,mistral-medium-latest,table,role+example,True,False,True,none,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/62_fauna_role+example_table_rep3/02_summaries/none.txt,0.005340,0.184373,0.125566,0.038420,0.066451,33.524559
62_fauna_role+example_table_rep3__bart__author,62_fauna_role+example_table_rep3,62_fauna_role+example_table_rep3,fauna,mistral-medium-latest,table,role+example,True,False,True,bart,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/62_fauna_role+example_table_rep3/02_summaries/bart.txt,0.019266,0.262488,0.453691,0.091521,0.195973,21.033071
62_fauna_role+example_table_rep3__bert__author,62_fauna_role+example_table_rep3,62_fauna_role+example_table_rep3,fauna,mistral-medium-latest,table,role+example,True,False,True,bert,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/62_fauna_role+example_table_rep3/02_summaries/bert.txt,0.008563,0.217199,0.393862,0.053846,0.150895,30.354260
62_fauna_role+example_table_rep3__t5__author,62_fauna_role+example_table_rep3,62_fauna_role+example_table_rep3,fauna,mistral-medium-latest,table,role+example,True,False,True,t5,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/62_fauna_role+example_table_rep3/02_summaries/t5.txt,0.028487,0.225510,0.385692,0.090484,0.171073,29.319750
62_fauna_role+example_table_rep3__longformer_ext__author,62_fauna_role+example_table_rep3,62_fauna_role+example_table_rep3,fauna,mistral-medium-latest,table,role+example,True,False,True,longformer_ext,3,author,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/62_fauna_role+example_table_rep3/02_summaries/longformer_ext.txt,0.010851,0.191086,0.326923,0.055422,0.120192,36.702447
