record_id,bundle_id,case_id,abm,llm,evidence,prompt,role,insights,example,summarizer,repetition,reference_family,summary_output_path,BLEU,METEOR,R-1,R-2,R-L,Reading ease
33_fauna_insights_plot_plus_table_rep2__bert__gpt5_2_long,33_fauna_insights_plot_plus_table_rep2,33_fauna_insights_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,bert,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/bert.txt,0.021665,0.204748,0.476233,0.113778,0.155931,1.044223
33_fauna_insights_plot_plus_table_rep2__t5__author,33_fauna_insights_plot_plus_table_rep2,33_fauna_insights_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,t5,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/t5.txt,0.016847,0.244946,0.411765,0.079487,0.158568,18.450000
33_fauna_insights_plot_plus_table_rep2__t5__modeler,33_fauna_insights_plot_plus_table_rep2,33_fauna_insights_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/t5.txt,0.010697,0.150538,0.365812,0.059932,0.162393,18.450000
33_fauna_insights_plot_plus_table_rep2__t5__gpt5_2_short,33_fauna_insights_plot_plus_table_rep2,33_fauna_insights_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,t5,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/t5.txt,0.034453,0.207141,0.432212,0.079673,0.159021,18.450000
33_fauna_insights_plot_plus_table_rep2__t5__gpt5_2_long,33_fauna_insights_plot_plus_table_rep2,33_fauna_insights_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,t5,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/t5.txt,0.000507,0.067976,0.202524,0.042929,0.093375,18.450000
33_fauna_insights_plot_plus_table_rep2__longformer_ext__author,33_fauna_insights_plot_plus_table_rep2,33_fauna_insights_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,longformer_ext,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.016186,0.217016,0.366133,0.038991,0.135011,16.720545
33_fauna_insights_plot_plus_table_rep2__longformer_ext__modeler,33_fauna_insights_plot_plus_table_rep2,33_fauna_insights_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.010712,0.147424,0.361331,0.030159,0.141046,16.720545
33_fauna_insights_plot_plus_table_rep2__longformer_ext__gpt5_2_short,33_fauna_insights_plot_plus_table_rep2,33_fauna_insights_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,longformer_ext,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.010731,0.180543,0.391426,0.042951,0.130475,16.720545
33_fauna_insights_plot_plus_table_rep2__longformer_ext__gpt5_2_long,33_fauna_insights_plot_plus_table_rep2,33_fauna_insights_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,longformer_ext,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.000582,0.069599,0.220110,0.050920,0.109135,16.720545
34_fauna_example_plot_rep2__none__author,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,none,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/none.txt,0.006997,0.207652,0.140032,0.050944,0.067288,19.443005
34_fauna_example_plot_rep2__none__modeler,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/none.txt,0.018034,0.268091,0.250679,0.083595,0.109463,19.443005
34_fauna_example_plot_rep2__none__gpt5_2_short,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,none,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/none.txt,0.011477,0.234754,0.192692,0.063969,0.091779,19.443005
34_fauna_example_plot_rep2__none__gpt5_2_long,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,none,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/none.txt,0.044811,0.309882,0.582290,0.197494,0.248121,19.443005
34_fauna_example_plot_rep2__bart__author,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,bart,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/bart.txt,0.025040,0.255352,0.454277,0.100592,0.185841,24.337649
34_fauna_example_plot_rep2__bart__modeler,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/bart.txt,0.018728,0.138504,0.371482,0.097744,0.166979,24.337649
34_fauna_example_plot_rep2__bart__gpt5_2_short,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,bart,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/bart.txt,0.025840,0.188655,0.431015,0.093714,0.182440,24.337649
34_fauna_example_plot_rep2__bart__gpt5_2_long,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,bart,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/bart.txt,0.000211,0.055241,0.174821,0.060705,0.101761,24.337649
34_fauna_example_plot_rep2__bert__author,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,bert,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/bert.txt,0.010054,0.285994,0.322200,0.055082,0.106090,5.045270
34_fauna_example_plot_rep2__bert__modeler,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/bert.txt,0.019634,0.268485,0.440731,0.086775,0.156658,5.045270
34_fauna_example_plot_rep2__bert__gpt5_2_short,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,bert,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/bert.txt,0.009610,0.286709,0.409038,0.078886,0.129780,5.045270
34_fauna_example_plot_rep2__bert__gpt5_2_long,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,bert,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/bert.txt,0.015686,0.160912,0.432695,0.112957,0.153768,5.045270
34_fauna_example_plot_rep2__t5__author,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,t5,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/t5.txt,0.032482,0.260295,0.464286,0.116418,0.196429,13.150861
34_fauna_example_plot_rep2__t5__modeler,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/t5.txt,0.023082,0.138501,0.356604,0.090737,0.160377,13.150861
34_fauna_example_plot_rep2__t5__gpt5_2_short,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,t5,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/t5.txt,0.036801,0.182882,0.459242,0.105869,0.190586,13.150861
34_fauna_example_plot_rep2__t5__gpt5_2_long,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,t5,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/t5.txt,0.000225,0.061496,0.183007,0.057554,0.097386,13.150861
34_fauna_example_plot_rep2__longformer_ext__author,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,longformer_ext,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/longformer_ext.txt,0.009075,0.154176,0.301948,0.042345,0.126623,13.676957
34_fauna_example_plot_rep2__longformer_ext__modeler,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/longformer_ext.txt,0.003423,0.084261,0.219124,0.029940,0.099602,13.676957
34_fauna_example_plot_rep2__longformer_ext__gpt5_2_short,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,longformer_ext,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/longformer_ext.txt,0.004429,0.105114,0.274847,0.022140,0.122699,13.676957
34_fauna_example_plot_rep2__longformer_ext__gpt5_2_long,34_fauna_example_plot_rep2,34_fauna_example_plot_rep2,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,longformer_ext,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/34_fauna_example_plot_rep2/02_summaries/longformer_ext.txt,0.000010,0.037900,0.125832,0.022652,0.060586,13.676957
35_fauna_example_table_rep2__none__author,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,none,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/none.txt,0.002308,0.169019,0.110352,0.030275,0.053515,14.417131
35_fauna_example_table_rep2__none__modeler,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/none.txt,0.010928,0.240122,0.201481,0.055814,0.091958,14.417131
35_fauna_example_table_rep2__none__gpt5_2_short,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,none,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/none.txt,0.008861,0.211168,0.158419,0.049501,0.073336,14.417131
35_fauna_example_table_rep2__none__gpt5_2_long,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,none,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/none.txt,0.025842,0.286853,0.480594,0.155541,0.202382,14.417131
35_fauna_example_table_rep2__bart__author,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bart,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/bart.txt,0.014869,0.234618,0.401048,0.081472,0.165138,13.729949
35_fauna_example_table_rep2__bart__modeler,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/bart.txt,0.021848,0.150896,0.364900,0.064404,0.168549,13.729949
35_fauna_example_table_rep2__bart__gpt5_2_short,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bart,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/bart.txt,0.030927,0.198260,0.442827,0.093750,0.178794,13.729949
35_fauna_example_table_rep2__bart__gpt5_2_long,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bart,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/bart.txt,0.000534,0.068073,0.197398,0.060337,0.104729,13.729949
35_fauna_example_table_rep2__bert__author,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bert,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/bert.txt,0.003620,0.249815,0.262707,0.037736,0.100514,-4.530079
35_fauna_example_table_rep2__bert__modeler,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/bert.txt,0.019593,0.279232,0.421692,0.073000,0.153343,-4.530079
35_fauna_example_table_rep2__bert__gpt5_2_short,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bert,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/bert.txt,0.010275,0.278630,0.371282,0.070842,0.120000,-4.530079
35_fauna_example_table_rep2__bert__gpt5_2_long,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bert,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/bert.txt,0.014041,0.173743,0.430056,0.105874,0.145446,-4.530079
35_fauna_example_table_rep2__t5__author,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,t5,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/t5.txt,0.021185,0.227021,0.414388,0.083694,0.164029,11.837134
35_fauna_example_table_rep2__t5__modeler,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/t5.txt,0.014862,0.128293,0.313943,0.066605,0.142198,11.837134
35_fauna_example_table_rep2__t5__gpt5_2_short,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,t5,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/t5.txt,0.041387,0.195808,0.438479,0.085202,0.163311,11.837134
35_fauna_example_table_rep2__t5__gpt5_2_long,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,t5,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/t5.txt,0.000165,0.057358,0.170613,0.043492,0.085631,11.837134
35_fauna_example_table_rep2__longformer_ext__author,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,longformer_ext,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/longformer_ext.txt,0.006169,0.209790,0.328358,0.027778,0.119403,7.892471
35_fauna_example_table_rep2__longformer_ext__modeler,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,longformer_ext,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/longformer_ext.txt,0.010593,0.172752,0.384615,0.055891,0.156863,7.892471
35_fauna_example_table_rep2__longformer_ext__gpt5_2_short,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,longformer_ext,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/longformer_ext.txt,0.013406,0.190512,0.404573,0.056388,0.131926,7.892471
35_fauna_example_table_rep2__longformer_ext__gpt5_2_long,35_fauna_example_table_rep2,35_fauna_example_table_rep2,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,longformer_ext,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/35_fauna_example_table_rep2/02_summaries/longformer_ext.txt,0.001493,0.079932,0.253157,0.066185,0.109441,7.892471
36_fauna_example_plot_plus_table_rep2__none__author,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,none,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/none.txt,0.003809,0.189705,0.125431,0.041421,0.060889,20.048514
36_fauna_example_plot_plus_table_rep2__none__modeler,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,none,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/none.txt,0.016871,0.260440,0.223895,0.072276,0.101599,20.048514
36_fauna_example_plot_plus_table_rep2__none__gpt5_2_short,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,none,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/none.txt,0.010142,0.217113,0.168162,0.055816,0.079984,20.048514
36_fauna_example_plot_plus_table_rep2__none__gpt5_2_long,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,none,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/none.txt,0.032845,0.297063,0.525769,0.166553,0.219002,20.048514
36_fauna_example_plot_plus_table_rep2__bart__author,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bart,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bart.txt,0.018916,0.245495,0.426367,0.075949,0.173913,18.263237
36_fauna_example_plot_plus_table_rep2__bart__modeler,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bart,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bart.txt,0.027076,0.160153,0.399637,0.096451,0.170754,18.263237
36_fauna_example_plot_plus_table_rep2__bart__gpt5_2_short,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bart,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bart.txt,0.033669,0.208990,0.462719,0.109890,0.188596,18.263237
36_fauna_example_plot_plus_table_rep2__bart__gpt5_2_long,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bart,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bart.txt,0.000500,0.064190,0.198646,0.070345,0.107062,18.263237
36_fauna_example_plot_plus_table_rep2__bert__author,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bert,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bert.txt,0.007990,0.271056,0.294801,0.051439,0.100306,0.741568
36_fauna_example_plot_plus_table_rep2__bert__modeler,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bert,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bert.txt,0.024787,0.288264,0.435986,0.088075,0.162135,0.741568
36_fauna_example_plot_plus_table_rep2__bert__gpt5_2_short,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bert,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bert.txt,0.009183,0.291546,0.387132,0.075328,0.127590,0.741568
36_fauna_example_plot_plus_table_rep2__bert__gpt5_2_long,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bert,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bert.txt,0.009358,0.171661,0.446930,0.100970,0.150634,0.741568
36_fauna_example_plot_plus_table_rep2__t5__author,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,t5,2,author,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/t5.txt,0.018081,0.238542,0.433511,0.096000,0.175532,10.200860
36_fauna_example_plot_plus_table_rep2__t5__modeler,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,t5,2,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/t5.txt,0.021560,0.144448,0.359649,0.068541,0.161404,10.200860
36_fauna_example_plot_plus_table_rep2__t5__gpt5_2_short,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,t5,2,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/t5.txt,0.047924,0.216227,0.466877,0.090622,0.176656,10.200860
36_fauna_example_plot_plus_table_rep2__t5__gpt5_2_long,36_fauna_example_plot_plus_table_rep2,36_fauna_example_plot_plus_table_rep2,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,t5,2,gpt5.2_long,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/t5.txt,0.000675,0.066110,0.208280,0.060548,0.104459,10.200860
