case_id,abm,evidence_mode,prompt_variant,repetition,case_dir,case_summary_path,review_csv_path,validation_state_path,success,resumed_from_existing,error
35_milk_consumption_example_table_rep2,milk_consumption,table,example,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/35_milk_consumption_example_table_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/35_milk_consumption_example_table_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/35_milk_consumption_example_table_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/35_milk_consumption_example_table_rep2/validation_state.json,True,False,
36_milk_consumption_example_plot_plus_table_rep2,milk_consumption,plot+table,example,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/36_milk_consumption_example_plot_plus_table_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/36_milk_consumption_example_plot_plus_table_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/36_milk_consumption_example_plot_plus_table_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/36_milk_consumption_example_plot_plus_table_rep2/validation_state.json,True,False,
37_milk_consumption_role+example_plot_rep2,milk_consumption,plot,role+example,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/37_milk_consumption_role+example_plot_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/37_milk_consumption_role+example_plot_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/37_milk_consumption_role+example_plot_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/37_milk_consumption_role+example_plot_rep2/validation_state.json,True,False,
38_milk_consumption_role+example_table_rep2,milk_consumption,table,role+example,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/38_milk_consumption_role+example_table_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/38_milk_consumption_role+example_table_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/38_milk_consumption_role+example_table_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/38_milk_consumption_role+example_table_rep2/validation_state.json,True,False,
39_milk_consumption_role+example_plot_plus_table_rep2,milk_consumption,plot+table,role+example,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/39_milk_consumption_role+example_plot_plus_table_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/39_milk_consumption_role+example_plot_plus_table_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/39_milk_consumption_role+example_plot_plus_table_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/39_milk_consumption_role+example_plot_plus_table_rep2/validation_state.json,True,False,
40_milk_consumption_role+insights_plot_rep2,milk_consumption,plot,role+insights,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/40_milk_consumption_role+insights_plot_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/40_milk_consumption_role+insights_plot_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/40_milk_consumption_role+insights_plot_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/40_milk_consumption_role+insights_plot_rep2/validation_state.json,True,False,
41_milk_consumption_role+insights_table_rep2,milk_consumption,table,role+insights,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/41_milk_consumption_role+insights_table_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/41_milk_consumption_role+insights_table_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/41_milk_consumption_role+insights_table_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/41_milk_consumption_role+insights_table_rep2/validation_state.json,True,False,
42_milk_consumption_role+insights_plot_plus_table_rep2,milk_consumption,plot+table,role+insights,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/42_milk_consumption_role+insights_plot_plus_table_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/42_milk_consumption_role+insights_plot_plus_table_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/42_milk_consumption_role+insights_plot_plus_table_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/42_milk_consumption_role+insights_plot_plus_table_rep2/validation_state.json,True,False,
43_milk_consumption_insights+example_plot_rep2,milk_consumption,plot,insights+example,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/43_milk_consumption_insights+example_plot_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/43_milk_consumption_insights+example_plot_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/43_milk_consumption_insights+example_plot_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/43_milk_consumption_insights+example_plot_rep2/validation_state.json,True,False,
44_milk_consumption_insights+example_table_rep2,milk_consumption,table,insights+example,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/44_milk_consumption_insights+example_table_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/44_milk_consumption_insights+example_table_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/44_milk_consumption_insights+example_table_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/44_milk_consumption_insights+example_table_rep2/validation_state.json,True,False,
45_milk_consumption_insights+example_plot_plus_table_rep2,milk_consumption,plot+table,insights+example,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/45_milk_consumption_insights+example_plot_plus_table_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/45_milk_consumption_insights+example_plot_plus_table_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/45_milk_consumption_insights+example_plot_plus_table_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/45_milk_consumption_insights+example_plot_plus_table_rep2/validation_state.json,True,False,
46_milk_consumption_all_three_plot_rep2,milk_consumption,plot,all_three,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/46_milk_consumption_all_three_plot_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/46_milk_consumption_all_three_plot_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/46_milk_consumption_all_three_plot_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/46_milk_consumption_all_three_plot_rep2/validation_state.json,True,False,
47_milk_consumption_all_three_table_rep2,milk_consumption,table,all_three,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/47_milk_consumption_all_three_table_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/47_milk_consumption_all_three_table_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/47_milk_consumption_all_three_table_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/47_milk_consumption_all_three_table_rep2/validation_state.json,True,False,
48_milk_consumption_all_three_plot_plus_table_rep2,milk_consumption,plot+table,all_three,2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/48_milk_consumption_all_three_plot_plus_table_rep2,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/48_milk_consumption_all_three_plot_plus_table_rep2/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/48_milk_consumption_all_three_plot_plus_table_rep2/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/48_milk_consumption_all_three_plot_plus_table_rep2/validation_state.json,True,False,
49_milk_consumption_none_plot_rep3,milk_consumption,plot,none,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/49_milk_consumption_none_plot_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/49_milk_consumption_none_plot_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/49_milk_consumption_none_plot_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/49_milk_consumption_none_plot_rep3/validation_state.json,True,False,
50_milk_consumption_none_table_rep3,milk_consumption,table,none,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/50_milk_consumption_none_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/50_milk_consumption_none_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/50_milk_consumption_none_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/50_milk_consumption_none_table_rep3/validation_state.json,True,False,
51_milk_consumption_none_plot_plus_table_rep3,milk_consumption,plot+table,none,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/51_milk_consumption_none_plot_plus_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/51_milk_consumption_none_plot_plus_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/51_milk_consumption_none_plot_plus_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/51_milk_consumption_none_plot_plus_table_rep3/validation_state.json,True,False,
52_milk_consumption_role_plot_rep3,milk_consumption,plot,role,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/52_milk_consumption_role_plot_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/52_milk_consumption_role_plot_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/52_milk_consumption_role_plot_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/52_milk_consumption_role_plot_rep3/validation_state.json,True,False,
53_milk_consumption_role_table_rep3,milk_consumption,table,role,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/53_milk_consumption_role_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/53_milk_consumption_role_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/53_milk_consumption_role_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/53_milk_consumption_role_table_rep3/validation_state.json,True,False,
54_milk_consumption_role_plot_plus_table_rep3,milk_consumption,plot+table,role,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/54_milk_consumption_role_plot_plus_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/54_milk_consumption_role_plot_plus_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/54_milk_consumption_role_plot_plus_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/54_milk_consumption_role_plot_plus_table_rep3/validation_state.json,True,False,
55_milk_consumption_insights_plot_rep3,milk_consumption,plot,insights,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/55_milk_consumption_insights_plot_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/55_milk_consumption_insights_plot_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/55_milk_consumption_insights_plot_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/55_milk_consumption_insights_plot_rep3/validation_state.json,True,False,
56_milk_consumption_insights_table_rep3,milk_consumption,table,insights,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/56_milk_consumption_insights_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/56_milk_consumption_insights_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/56_milk_consumption_insights_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/56_milk_consumption_insights_table_rep3/validation_state.json,True,False,
57_milk_consumption_insights_plot_plus_table_rep3,milk_consumption,plot+table,insights,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/57_milk_consumption_insights_plot_plus_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/57_milk_consumption_insights_plot_plus_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/57_milk_consumption_insights_plot_plus_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/57_milk_consumption_insights_plot_plus_table_rep3/validation_state.json,True,False,
58_milk_consumption_example_plot_rep3,milk_consumption,plot,example,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/58_milk_consumption_example_plot_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/58_milk_consumption_example_plot_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/58_milk_consumption_example_plot_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/58_milk_consumption_example_plot_rep3/validation_state.json,True,False,
59_milk_consumption_example_table_rep3,milk_consumption,table,example,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/59_milk_consumption_example_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/59_milk_consumption_example_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/59_milk_consumption_example_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/59_milk_consumption_example_table_rep3/validation_state.json,True,False,
60_milk_consumption_example_plot_plus_table_rep3,milk_consumption,plot+table,example,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/60_milk_consumption_example_plot_plus_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/60_milk_consumption_example_plot_plus_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/60_milk_consumption_example_plot_plus_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/60_milk_consumption_example_plot_plus_table_rep3/validation_state.json,True,False,
61_milk_consumption_role+example_plot_rep3,milk_consumption,plot,role+example,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/61_milk_consumption_role+example_plot_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/61_milk_consumption_role+example_plot_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/61_milk_consumption_role+example_plot_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/61_milk_consumption_role+example_plot_rep3/validation_state.json,True,False,
62_milk_consumption_role+example_table_rep3,milk_consumption,table,role+example,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/62_milk_consumption_role+example_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/62_milk_consumption_role+example_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/62_milk_consumption_role+example_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/62_milk_consumption_role+example_table_rep3/validation_state.json,True,False,
63_milk_consumption_role+example_plot_plus_table_rep3,milk_consumption,plot+table,role+example,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/63_milk_consumption_role+example_plot_plus_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/63_milk_consumption_role+example_plot_plus_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/63_milk_consumption_role+example_plot_plus_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/63_milk_consumption_role+example_plot_plus_table_rep3/validation_state.json,True,False,
64_milk_consumption_role+insights_plot_rep3,milk_consumption,plot,role+insights,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/64_milk_consumption_role+insights_plot_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/64_milk_consumption_role+insights_plot_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/64_milk_consumption_role+insights_plot_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/64_milk_consumption_role+insights_plot_rep3/validation_state.json,True,False,
65_milk_consumption_role+insights_table_rep3,milk_consumption,table,role+insights,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/65_milk_consumption_role+insights_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/65_milk_consumption_role+insights_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/65_milk_consumption_role+insights_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/65_milk_consumption_role+insights_table_rep3/validation_state.json,True,False,
66_milk_consumption_role+insights_plot_plus_table_rep3,milk_consumption,plot+table,role+insights,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/66_milk_consumption_role+insights_plot_plus_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/66_milk_consumption_role+insights_plot_plus_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/66_milk_consumption_role+insights_plot_plus_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/66_milk_consumption_role+insights_plot_plus_table_rep3/validation_state.json,True,False,
67_milk_consumption_insights+example_plot_rep3,milk_consumption,plot,insights+example,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/67_milk_consumption_insights+example_plot_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/67_milk_consumption_insights+example_plot_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/67_milk_consumption_insights+example_plot_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/67_milk_consumption_insights+example_plot_rep3/validation_state.json,True,False,
68_milk_consumption_insights+example_table_rep3,milk_consumption,table,insights+example,3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/68_milk_consumption_insights+example_table_rep3,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/68_milk_consumption_insights+example_table_rep3/00_case_summary.json,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/68_milk_consumption_insights+example_table_rep3/review.csv,results/qwen3.5-27b_openrouter_all_abms_chain/04_generation_smoke_latest/abms/milk_consumption/runs/run_20260312_111830_338495/cases/68_milk_consumption_insights+example_table_rep3/validation_state.json,True,False,
