case_id,abm,evidence_mode,prompt_variant,repetition,case_dir,case_summary_path,review_csv_path,validation_state_path,success,resumed_from_existing,error
43_grazing_insights+example_plot_rep2,grazing,plot,insights+example,2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/43_grazing_insights+example_plot_rep2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/43_grazing_insights+example_plot_rep2/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/43_grazing_insights+example_plot_rep2/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/43_grazing_insights+example_plot_rep2/validation_state.json,True,True,
44_grazing_insights+example_table_rep2,grazing,table,insights+example,2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/44_grazing_insights+example_table_rep2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/44_grazing_insights+example_table_rep2/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/44_grazing_insights+example_table_rep2/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/44_grazing_insights+example_table_rep2/validation_state.json,True,True,
45_grazing_insights+example_plot_plus_table_rep2,grazing,plot+table,insights+example,2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/45_grazing_insights+example_plot_plus_table_rep2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/45_grazing_insights+example_plot_plus_table_rep2/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/45_grazing_insights+example_plot_plus_table_rep2/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/45_grazing_insights+example_plot_plus_table_rep2/validation_state.json,True,True,
46_grazing_all_three_plot_rep2,grazing,plot,all_three,2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/46_grazing_all_three_plot_rep2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/46_grazing_all_three_plot_rep2/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/46_grazing_all_three_plot_rep2/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/46_grazing_all_three_plot_rep2/validation_state.json,True,True,
47_grazing_all_three_table_rep2,grazing,table,all_three,2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/47_grazing_all_three_table_rep2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/47_grazing_all_three_table_rep2/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/47_grazing_all_three_table_rep2/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/47_grazing_all_three_table_rep2/validation_state.json,True,True,
48_grazing_all_three_plot_plus_table_rep2,grazing,plot+table,all_three,2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/48_grazing_all_three_plot_plus_table_rep2,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/48_grazing_all_three_plot_plus_table_rep2/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/48_grazing_all_three_plot_plus_table_rep2/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/48_grazing_all_three_plot_plus_table_rep2/validation_state.json,True,True,
49_grazing_none_plot_rep3,grazing,plot,none,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/49_grazing_none_plot_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/49_grazing_none_plot_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/49_grazing_none_plot_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/49_grazing_none_plot_rep3/validation_state.json,True,True,
50_grazing_none_table_rep3,grazing,table,none,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/50_grazing_none_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/50_grazing_none_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/50_grazing_none_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/50_grazing_none_table_rep3/validation_state.json,True,True,
51_grazing_none_plot_plus_table_rep3,grazing,plot+table,none,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/51_grazing_none_plot_plus_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/51_grazing_none_plot_plus_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/51_grazing_none_plot_plus_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/51_grazing_none_plot_plus_table_rep3/validation_state.json,True,True,
52_grazing_role_plot_rep3,grazing,plot,role,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/52_grazing_role_plot_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/52_grazing_role_plot_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/52_grazing_role_plot_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/52_grazing_role_plot_rep3/validation_state.json,True,True,
53_grazing_role_table_rep3,grazing,table,role,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/53_grazing_role_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/53_grazing_role_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/53_grazing_role_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/53_grazing_role_table_rep3/validation_state.json,True,True,
54_grazing_role_plot_plus_table_rep3,grazing,plot+table,role,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/54_grazing_role_plot_plus_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/54_grazing_role_plot_plus_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/54_grazing_role_plot_plus_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/54_grazing_role_plot_plus_table_rep3/validation_state.json,True,True,
55_grazing_insights_plot_rep3,grazing,plot,insights,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/55_grazing_insights_plot_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/55_grazing_insights_plot_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/55_grazing_insights_plot_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/55_grazing_insights_plot_rep3/validation_state.json,True,True,
56_grazing_insights_table_rep3,grazing,table,insights,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/56_grazing_insights_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/56_grazing_insights_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/56_grazing_insights_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/56_grazing_insights_table_rep3/validation_state.json,True,True,
57_grazing_insights_plot_plus_table_rep3,grazing,plot+table,insights,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/57_grazing_insights_plot_plus_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/57_grazing_insights_plot_plus_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/57_grazing_insights_plot_plus_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/57_grazing_insights_plot_plus_table_rep3/validation_state.json,True,True,
58_grazing_example_plot_rep3,grazing,plot,example,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/58_grazing_example_plot_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/58_grazing_example_plot_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/58_grazing_example_plot_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/58_grazing_example_plot_rep3/validation_state.json,True,True,
59_grazing_example_table_rep3,grazing,table,example,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/59_grazing_example_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/59_grazing_example_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/59_grazing_example_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/59_grazing_example_table_rep3/validation_state.json,True,True,
60_grazing_example_plot_plus_table_rep3,grazing,plot+table,example,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/60_grazing_example_plot_plus_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/60_grazing_example_plot_plus_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/60_grazing_example_plot_plus_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/60_grazing_example_plot_plus_table_rep3/validation_state.json,True,True,
61_grazing_role+example_plot_rep3,grazing,plot,role+example,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/61_grazing_role+example_plot_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/61_grazing_role+example_plot_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/61_grazing_role+example_plot_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/61_grazing_role+example_plot_rep3/validation_state.json,True,True,
62_grazing_role+example_table_rep3,grazing,table,role+example,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/62_grazing_role+example_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/62_grazing_role+example_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/62_grazing_role+example_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/62_grazing_role+example_table_rep3/validation_state.json,True,True,
63_grazing_role+example_plot_plus_table_rep3,grazing,plot+table,role+example,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/63_grazing_role+example_plot_plus_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/63_grazing_role+example_plot_plus_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/63_grazing_role+example_plot_plus_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/63_grazing_role+example_plot_plus_table_rep3/validation_state.json,True,True,
64_grazing_role+insights_plot_rep3,grazing,plot,role+insights,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/64_grazing_role+insights_plot_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/64_grazing_role+insights_plot_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/64_grazing_role+insights_plot_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/64_grazing_role+insights_plot_rep3/validation_state.json,True,True,
65_grazing_role+insights_table_rep3,grazing,table,role+insights,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/65_grazing_role+insights_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/65_grazing_role+insights_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/65_grazing_role+insights_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/65_grazing_role+insights_table_rep3/validation_state.json,True,True,
66_grazing_role+insights_plot_plus_table_rep3,grazing,plot+table,role+insights,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/66_grazing_role+insights_plot_plus_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/66_grazing_role+insights_plot_plus_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/66_grazing_role+insights_plot_plus_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/66_grazing_role+insights_plot_plus_table_rep3/validation_state.json,True,True,
67_grazing_insights+example_plot_rep3,grazing,plot,insights+example,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/67_grazing_insights+example_plot_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/67_grazing_insights+example_plot_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/67_grazing_insights+example_plot_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/67_grazing_insights+example_plot_rep3/validation_state.json,True,True,
68_grazing_insights+example_table_rep3,grazing,table,insights+example,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/68_grazing_insights+example_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/68_grazing_insights+example_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/68_grazing_insights+example_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/68_grazing_insights+example_table_rep3/validation_state.json,True,True,
69_grazing_insights+example_plot_plus_table_rep3,grazing,plot+table,insights+example,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/69_grazing_insights+example_plot_plus_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/69_grazing_insights+example_plot_plus_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/69_grazing_insights+example_plot_plus_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/69_grazing_insights+example_plot_plus_table_rep3/validation_state.json,True,True,
70_grazing_all_three_plot_rep3,grazing,plot,all_three,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/70_grazing_all_three_plot_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/70_grazing_all_three_plot_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/70_grazing_all_three_plot_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/70_grazing_all_three_plot_rep3/validation_state.json,True,True,
71_grazing_all_three_table_rep3,grazing,table,all_three,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/71_grazing_all_three_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/71_grazing_all_three_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/71_grazing_all_three_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/71_grazing_all_three_table_rep3/validation_state.json,True,True,
72_grazing_all_three_plot_plus_table_rep3,grazing,plot+table,all_three,3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/72_grazing_all_three_plot_plus_table_rep3,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/72_grazing_all_three_plot_plus_table_rep3/00_case_summary.json,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/72_grazing_all_three_plot_plus_table_rep3/review.csv,results/mistral_all_abms_chain/04_generation_smoke_latest/abms/grazing/runs/run_20260309_145053_442490/cases/72_grazing_all_three_plot_plus_table_rep3/validation_state.json,True,True,
