Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
milk_consumption,author,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/none.txt,0.026969,0.272437,0.226006,0.094851,0.107972,11.108267
milk_consumption,author,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/t5.txt,0.010768,0.144675,0.341202,0.098925,0.150215,6.342317
fauna,author,bart,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_fauna_insights+example_table_rep1/02_summaries/bart.txt,0.013192,0.233661,0.376090,0.069913,0.154421,14.847167
fauna,author,bert,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_fauna_insights+example_table_rep1/02_summaries/bert.txt,0.005895,0.250564,0.223816,0.036381,0.089909,-11.367215
fauna,author,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_fauna_insights+example_table_rep1/02_summaries/longformer_ext.txt,0.010297,0.198567,0.303103,0.028708,0.121718,6.836334
fauna,author,none,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_fauna_insights+example_table_rep1/02_summaries/none.txt,0.002915,0.158057,0.094269,0.028195,0.048544,6.755647
fauna,author,t5,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_fauna_insights+example_table_rep1/02_summaries/t5.txt,0.016818,0.269148,0.432234,0.073439,0.166056,5.086152
grazing,author,bart,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/bart.txt,0.027263,0.188579,0.438806,0.134731,0.194030,15.284155
grazing,author,bert,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/bert.txt,0.007923,0.250087,0.319164,0.068388,0.124042,-4.362116
grazing,author,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/longformer_ext.txt,0.031109,0.235072,0.408805,0.084034,0.153040,0.805015
grazing,author,none,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/none.txt,0.007910,0.221224,0.162621,0.060363,0.081075,9.922634
grazing,author,t5,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/t5.txt,0.024485,0.188099,0.402963,0.086181,0.162963,17.845764
milk_consumption,author,bart,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/bart.txt,0.042071,0.169462,0.409950,0.155533,0.206965,34.751677
milk_consumption,author,bert,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/bert.txt,0.033935,0.307753,0.457959,0.122816,0.177684,0.777072
milk_consumption,author,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/longformer_ext.txt,0.053736,0.222231,0.450190,0.108149,0.174905,6.287914
milk_consumption,author,none,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/none.txt,0.017580,0.264815,0.220180,0.080827,0.106069,12.749342
milk_consumption,author,t5,moonshotai/kimi-k2.5,No,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/t5.txt,0.009979,0.133603,0.333679,0.074766,0.147150,13.834970
fauna,author,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,0.018234,0.254696,0.438188,0.078528,0.171359,18.139231
fauna,author,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,0.012263,0.285200,0.244879,0.049595,0.087661,-4.647727
fauna,author,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.010284,0.205876,0.349166,0.030888,0.115533,10.256345
fauna,author,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/none.txt,0.005738,0.167877,0.098150,0.034504,0.049859,13.602850
fauna,author,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/t5.txt,0.016225,0.259973,0.400000,0.086294,0.162025,15.403529
grazing,author,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,0.013541,0.169983,0.370678,0.080444,0.152144,1.543670
grazing,author,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,0.007228,0.268045,0.333128,0.067943,0.119679,2.766961
grazing,author,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.034696,0.194999,0.400000,0.082126,0.154217,-1.263923
grazing,author,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/none.txt,0.007201,0.209138,0.147866,0.055368,0.078580,13.728993
grazing,author,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/t5.txt,0.037726,0.198518,0.399425,0.109510,0.192529,8.202500
milk_consumption,author,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,0.049108,0.190096,0.397274,0.124878,0.202532,6.930670
milk_consumption,author,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,0.033090,0.309303,0.448168,0.113208,0.172775,-6.362927
milk_consumption,author,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.044054,0.194015,0.414480,0.094288,0.200905,4.202279
milk_consumption,author,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/none.txt,0.020076,0.274912,0.223505,0.094285,0.107713,7.903232
milk_consumption,author,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/t5.txt,0.022905,0.144271,0.362887,0.097107,0.167010,13.721042
fauna,author,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/bart.txt,0.021072,0.293053,0.452467,0.091677,0.170878,20.088685
fauna,author,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/bert.txt,0.007171,0.274869,0.258470,0.051357,0.100678,-6.176080
fauna,author,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/longformer_ext.txt,0.006886,0.235118,0.349835,0.041896,0.138614,17.751973
fauna,author,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/none.txt,0.003930,0.160446,0.095252,0.033878,0.048382,7.487541
fauna,author,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/t5.txt,0.009076,0.211852,0.394218,0.031621,0.134034,9.785245
grazing,author,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/bart.txt,0.023950,0.231603,0.457293,0.094862,0.181340,21.638268
grazing,author,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/bert.txt,0.011583,0.267613,0.343118,0.067929,0.130463,-5.982086
grazing,author,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/longformer_ext.txt,0.002749,0.062523,0.143975,0.006279,0.078247,-75.948599
grazing,author,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/none.txt,0.004920,0.216301,0.158089,0.058657,0.079479,7.491781
grazing,author,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/t5.txt,0.006991,0.146176,0.341538,0.049383,0.126154,11.403839
milk_consumption,author,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/bart.txt,0.045999,0.221640,0.483813,0.127928,0.199640,21.066371
milk_consumption,author,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/bert.txt,0.011983,0.298924,0.411879,0.088694,0.144109,-13.144630
milk_consumption,author,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/longformer_ext.txt,0.033535,0.213465,0.460205,0.089976,0.170213,-12.341538
milk_consumption,author,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/none.txt,0.016121,0.268627,0.205691,0.083676,0.101131,10.587591
milk_consumption,author,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/t5.txt,0.016406,0.165512,0.395014,0.078770,0.164909,12.150161
fauna,author,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/bart.txt,0.013922,0.252205,0.419534,0.062291,0.153163,7.824178
fauna,author,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/bert.txt,0.003684,0.222974,0.222033,0.040017,0.092726,0.822857
fauna,author,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/longformer_ext.txt,0.015095,0.228984,0.339093,0.047619,0.131749,2.763562
fauna,author,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/none.txt,0.002536,0.143322,0.085494,0.027862,0.043574,9.640270
fauna,author,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/t5.txt,0.007061,0.201913,0.358354,0.041262,0.125908,26.140940
grazing,author,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/bart.txt,0.026781,0.199689,0.415730,0.087324,0.174157,22.826786
grazing,author,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/bert.txt,0.007382,0.263097,0.319359,0.070370,0.113440,-7.041708
grazing,author,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/longformer_ext.txt,0.016479,0.149001,0.301754,0.046893,0.116959,-34.830742
grazing,author,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/none.txt,0.004561,0.200517,0.141637,0.049594,0.072901,7.200064
grazing,author,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/t5.txt,0.011829,0.171674,0.377745,0.049927,0.143485,12.658904
milk_consumption,author,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/bart.txt,0.032600,0.178866,0.430067,0.129647,0.196004,23.552597
milk_consumption,author,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/bert.txt,0.020501,0.316257,0.427697,0.110325,0.159209,-9.647655
milk_consumption,author,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/longformer_ext.txt,0.023456,0.198999,0.471404,0.114583,0.178510,0.328719
milk_consumption,author,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/none.txt,0.012706,0.256798,0.203014,0.072778,0.100121,8.312656
milk_consumption,author,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/t5.txt,0.017584,0.153740,0.365759,0.081871,0.161479,20.518988
fauna,author,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_fauna_all_three_plot_plus_table_rep1/02_summaries/bart.txt,0.018884,0.246202,0.421314,0.067081,0.156134,12.877226
fauna,author,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_fauna_all_three_plot_plus_table_rep1/02_summaries/bert.txt,0.006100,0.261144,0.257196,0.044610,0.099350,-2.870469
fauna,author,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_fauna_all_three_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.010030,0.208804,0.375169,0.054127,0.143050,25.071613
fauna,author,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_fauna_all_three_plot_plus_table_rep1/02_summaries/none.txt,0.003437,0.162688,0.094464,0.031600,0.048152,6.668406
fauna,author,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_fauna_all_three_plot_plus_table_rep1/02_summaries/t5.txt,0.014210,0.233392,0.418733,0.041436,0.151515,10.747879
grazing,author,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_grazing_all_three_plot_plus_table_rep1/02_summaries/bart.txt,0.014590,0.222139,0.451962,0.084125,0.178620,21.651266
grazing,author,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_grazing_all_three_plot_plus_table_rep1/02_summaries/bert.txt,0.006450,0.260701,0.325093,0.048267,0.122373,-1.731700
grazing,author,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_grazing_all_three_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.005459,0.115898,0.200590,0.013793,0.098328,3.316464
grazing,author,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_grazing_all_three_plot_plus_table_rep1/02_summaries/none.txt,0.006370,0.218734,0.151193,0.054964,0.076235,9.118226
grazing,author,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_grazing_all_three_plot_plus_table_rep1/02_summaries/t5.txt,0.006476,0.147259,0.346213,0.034109,0.129830,8.084990
milk_consumption,author,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_milk_consumption_all_three_plot_plus_table_rep1/02_summaries/bart.txt,0.038912,0.204692,0.448753,0.123959,0.203139,32.876953
milk_consumption,author,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_milk_consumption_all_three_plot_plus_table_rep1/02_summaries/bert.txt,0.013625,0.289100,0.411389,0.099263,0.146294,-3.286902
milk_consumption,author,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_milk_consumption_all_three_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.022318,0.215427,0.436170,0.077626,0.156535,12.461538
milk_consumption,author,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_milk_consumption_all_three_plot_plus_table_rep1/02_summaries/none.txt,0.016925,0.259400,0.208934,0.084448,0.101653,16.365945
milk_consumption,author,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/24_milk_consumption_all_three_plot_plus_table_rep1/02_summaries/t5.txt,0.015983,0.169426,0.410050,0.110775,0.176884,16.108235
fauna,author,bart,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_fauna_none_plot_rep2/02_summaries/bart.txt,0.016016,0.240210,0.438395,0.091954,0.169054,16.052102
fauna,author,bert,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_fauna_none_plot_rep2/02_summaries/bert.txt,0.007767,0.275619,0.309252,0.049492,0.116603,5.428309
fauna,author,longformer_ext,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_fauna_none_plot_rep2/02_summaries/longformer_ext.txt,0.007357,0.162482,0.276923,0.041131,0.133333,21.638759
fauna,author,none,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_fauna_none_plot_rep2/02_summaries/none.txt,0.008224,0.204629,0.133304,0.044163,0.067745,19.895411
fauna,author,t5,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_fauna_none_plot_rep2/02_summaries/t5.txt,0.023303,0.236563,0.445122,0.094801,0.182927,20.683144
grazing,author,bart,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_grazing_none_plot_rep2/02_summaries/bart.txt,0.012575,0.168025,0.410557,0.088235,0.196481,25.127353
grazing,author,bert,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_grazing_none_plot_rep2/02_summaries/bert.txt,0.009805,0.292509,0.431433,0.114198,0.158706,14.236760
grazing,author,longformer_ext,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_grazing_none_plot_rep2/02_summaries/longformer_ext.txt,0.008137,0.145976,0.398204,0.081081,0.158683,25.865531
grazing,author,none,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_grazing_none_plot_rep2/02_summaries/none.txt,0.010398,0.247166,0.188326,0.078237,0.091410,22.133977
grazing,author,t5,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_grazing_none_plot_rep2/02_summaries/t5.txt,0.030271,0.167677,0.357895,0.090498,0.162406,17.258299
milk_consumption,author,bart,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_milk_consumption_none_plot_rep2/02_summaries/bart.txt,0.040527,0.181321,0.424797,0.138493,0.217480,28.791190
milk_consumption,author,bert,moonshotai/kimi-k2.5,No,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/25_milk_consumption_none_plot_rep2/02_summaries/bert.txt,0.040539,0.322235,0.522892,0.142340,0.197590,9.520107
