record_id,bundle_id,case_id,abm,llm,evidence,prompt,role,insights,example,summarizer,repetition,reference_family,summary_output_path,BLEU,METEOR,R-1,R-2,R-L,Reading ease
13_milk_consumption_role+example_plot_rep1__bert__modeler,13_milk_consumption_role+example_plot_rep1,13_milk_consumption_role+example_plot_rep1,milk_consumption,mistral-medium-latest,plot,role+example,True,False,True,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/bert.txt,0.020755,0.267178,0.479461,0.140256,0.180471,28.614620
13_milk_consumption_role+example_plot_rep1__t5__modeler,13_milk_consumption_role+example_plot_rep1,13_milk_consumption_role+example_plot_rep1,milk_consumption,mistral-medium-latest,plot,role+example,True,False,True,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/t5.txt,0.023131,0.140522,0.348964,0.098361,0.163577,35.537922
13_milk_consumption_role+example_plot_rep1__longformer_ext__modeler,13_milk_consumption_role+example_plot_rep1,13_milk_consumption_role+example_plot_rep1,milk_consumption,mistral-medium-latest,plot,role+example,True,False,True,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/longformer_ext.txt,0.062525,0.194974,0.421348,0.136961,0.198502,36.942309
14_milk_consumption_role+example_table_rep1__none__modeler,14_milk_consumption_role+example_table_rep1,14_milk_consumption_role+example_table_rep1,milk_consumption,mistral-medium-latest,table,role+example,True,False,True,none,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/none.txt,0.016410,0.252715,0.244460,0.094171,0.125200,40.005802
14_milk_consumption_role+example_table_rep1__bart__modeler,14_milk_consumption_role+example_table_rep1,14_milk_consumption_role+example_table_rep1,milk_consumption,mistral-medium-latest,table,role+example,True,False,True,bart,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/bart.txt,0.040928,0.170369,0.386484,0.118519,0.179514,40.611104
14_milk_consumption_role+example_table_rep1__bert__modeler,14_milk_consumption_role+example_table_rep1,14_milk_consumption_role+example_table_rep1,milk_consumption,mistral-medium-latest,table,role+example,True,False,True,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/bert.txt,0.014407,0.226755,0.372267,0.087555,0.156152,20.524464
14_milk_consumption_role+example_table_rep1__t5__modeler,14_milk_consumption_role+example_table_rep1,14_milk_consumption_role+example_table_rep1,milk_consumption,mistral-medium-latest,table,role+example,True,False,True,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/t5.txt,0.015697,0.139965,0.334071,0.093126,0.174779,43.805893
14_milk_consumption_role+example_table_rep1__longformer_ext__modeler,14_milk_consumption_role+example_table_rep1,14_milk_consumption_role+example_table_rep1,milk_consumption,mistral-medium-latest,table,role+example,True,False,True,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/longformer_ext.txt,0.060106,0.202460,0.402821,0.133438,0.184953,31.195367
15_milk_consumption_role+example_plot_plus_table_rep1__none__modeler,15_milk_consumption_role+example_plot_plus_table_rep1,15_milk_consumption_role+example_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,role+example,True,False,True,none,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/none.txt,0.023985,0.248478,0.241489,0.105359,0.130277,39.870794
15_milk_consumption_role+example_plot_plus_table_rep1__bart__modeler,15_milk_consumption_role+example_plot_plus_table_rep1,15_milk_consumption_role+example_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,role+example,True,False,True,bart,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/bart.txt,0.062225,0.208146,0.425793,0.135385,0.204708,49.398958
15_milk_consumption_role+example_plot_plus_table_rep1__bert__modeler,15_milk_consumption_role+example_plot_plus_table_rep1,15_milk_consumption_role+example_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,role+example,True,False,True,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/bert.txt,0.014301,0.236805,0.407035,0.114465,0.159548,27.647105
15_milk_consumption_role+example_plot_plus_table_rep1__t5__modeler,15_milk_consumption_role+example_plot_plus_table_rep1,15_milk_consumption_role+example_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,role+example,True,False,True,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/t5.txt,0.012385,0.144623,0.323766,0.082854,0.167623,46.147667
15_milk_consumption_role+example_plot_plus_table_rep1__longformer_ext__modeler,15_milk_consumption_role+example_plot_plus_table_rep1,15_milk_consumption_role+example_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,role+example,True,False,True,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.051460,0.189041,0.349026,0.092683,0.162338,43.074777
16_milk_consumption_role+insights_plot_rep1__none__modeler,16_milk_consumption_role+insights_plot_rep1,16_milk_consumption_role+insights_plot_rep1,milk_consumption,mistral-medium-latest,plot,role+insights,True,True,False,none,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/none.txt,0.027159,0.263420,0.259352,0.123253,0.141646,39.090464
16_milk_consumption_role+insights_plot_rep1__bart__modeler,16_milk_consumption_role+insights_plot_rep1,16_milk_consumption_role+insights_plot_rep1,milk_consumption,mistral-medium-latest,plot,role+insights,True,True,False,bart,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/bart.txt,0.037809,0.170286,0.378924,0.134831,0.190583,39.787766
16_milk_consumption_role+insights_plot_rep1__bert__modeler,16_milk_consumption_role+insights_plot_rep1,16_milk_consumption_role+insights_plot_rep1,milk_consumption,mistral-medium-latest,plot,role+insights,True,True,False,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/bert.txt,0.026380,0.253487,0.435604,0.121540,0.167229,25.880304
16_milk_consumption_role+insights_plot_rep1__t5__modeler,16_milk_consumption_role+insights_plot_rep1,16_milk_consumption_role+insights_plot_rep1,milk_consumption,mistral-medium-latest,plot,role+insights,True,True,False,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/t5.txt,0.016538,0.138447,0.348023,0.104190,0.171751,38.793308
16_milk_consumption_role+insights_plot_rep1__longformer_ext__modeler,16_milk_consumption_role+insights_plot_rep1,16_milk_consumption_role+insights_plot_rep1,milk_consumption,mistral-medium-latest,plot,role+insights,True,True,False,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/longformer_ext.txt,0.025742,0.118557,0.323725,0.084444,0.166297,62.556226
17_milk_consumption_role+insights_table_rep1__none__modeler,17_milk_consumption_role+insights_table_rep1,17_milk_consumption_role+insights_table_rep1,milk_consumption,mistral-medium-latest,table,role+insights,True,True,False,none,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_milk_consumption_role+insights_table_rep1/02_summaries/none.txt,0.015334,0.236228,0.224936,0.083583,0.116110,39.372185
17_milk_consumption_role+insights_table_rep1__bart__modeler,17_milk_consumption_role+insights_table_rep1,17_milk_consumption_role+insights_table_rep1,milk_consumption,mistral-medium-latest,table,role+insights,True,True,False,bart,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_milk_consumption_role+insights_table_rep1/02_summaries/bart.txt,0.032583,0.128384,0.310195,0.095652,0.154013,27.726116
17_milk_consumption_role+insights_table_rep1__bert__modeler,17_milk_consumption_role+insights_table_rep1,17_milk_consumption_role+insights_table_rep1,milk_consumption,mistral-medium-latest,table,role+insights,True,True,False,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_milk_consumption_role+insights_table_rep1/02_summaries/bert.txt,0.017065,0.238887,0.400699,0.115452,0.158416,29.012928
17_milk_consumption_role+insights_table_rep1__t5__modeler,17_milk_consumption_role+insights_table_rep1,17_milk_consumption_role+insights_table_rep1,milk_consumption,mistral-medium-latest,table,role+insights,True,True,False,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_milk_consumption_role+insights_table_rep1/02_summaries/t5.txt,0.016115,0.155078,0.376176,0.090052,0.171369,43.398543
17_milk_consumption_role+insights_table_rep1__longformer_ext__modeler,17_milk_consumption_role+insights_table_rep1,17_milk_consumption_role+insights_table_rep1,milk_consumption,mistral-medium-latest,table,role+insights,True,True,False,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_milk_consumption_role+insights_table_rep1/02_summaries/longformer_ext.txt,0.057118,0.178195,0.362381,0.096802,0.167386,44.552630
18_milk_consumption_role+insights_plot_plus_table_rep1__none__modeler,18_milk_consumption_role+insights_plot_plus_table_rep1,18_milk_consumption_role+insights_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,role+insights,True,True,False,none,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_milk_consumption_role+insights_plot_plus_table_rep1/02_summaries/none.txt,0.025638,0.246714,0.230520,0.113582,0.125189,39.438962
18_milk_consumption_role+insights_plot_plus_table_rep1__bart__modeler,18_milk_consumption_role+insights_plot_plus_table_rep1,18_milk_consumption_role+insights_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,role+insights,True,True,False,bart,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_milk_consumption_role+insights_plot_plus_table_rep1/02_summaries/bart.txt,0.053622,0.175410,0.389884,0.135164,0.187566,41.581941
18_milk_consumption_role+insights_plot_plus_table_rep1__bert__modeler,18_milk_consumption_role+insights_plot_plus_table_rep1,18_milk_consumption_role+insights_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,role+insights,True,True,False,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_milk_consumption_role+insights_plot_plus_table_rep1/02_summaries/bert.txt,0.022687,0.244891,0.393152,0.127660,0.165289,24.238149
18_milk_consumption_role+insights_plot_plus_table_rep1__t5__modeler,18_milk_consumption_role+insights_plot_plus_table_rep1,18_milk_consumption_role+insights_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,role+insights,True,True,False,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_milk_consumption_role+insights_plot_plus_table_rep1/02_summaries/t5.txt,0.016166,0.138108,0.327030,0.082497,0.151279,45.373696
18_milk_consumption_role+insights_plot_plus_table_rep1__longformer_ext__modeler,18_milk_consumption_role+insights_plot_plus_table_rep1,18_milk_consumption_role+insights_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,role+insights,True,True,False,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_milk_consumption_role+insights_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.055530,0.147585,0.314647,0.072464,0.159132,29.834890
19_milk_consumption_insights+example_plot_rep1__none__modeler,19_milk_consumption_insights+example_plot_rep1,19_milk_consumption_insights+example_plot_rep1,milk_consumption,mistral-medium-latest,plot,insights+example,False,True,True,none,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/none.txt,0.031847,0.280945,0.303468,0.142857,0.164162,38.396839
19_milk_consumption_insights+example_plot_rep1__bart__modeler,19_milk_consumption_insights+example_plot_rep1,19_milk_consumption_insights+example_plot_rep1,milk_consumption,mistral-medium-latest,plot,insights+example,False,True,True,bart,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/bart.txt,0.036112,0.154116,0.364435,0.105611,0.173436,33.981855
19_milk_consumption_insights+example_plot_rep1__bert__modeler,19_milk_consumption_insights+example_plot_rep1,19_milk_consumption_insights+example_plot_rep1,milk_consumption,mistral-medium-latest,plot,insights+example,False,True,True,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/bert.txt,0.035749,0.231530,0.444128,0.131148,0.195018,27.681788
19_milk_consumption_insights+example_plot_rep1__t5__modeler,19_milk_consumption_insights+example_plot_rep1,19_milk_consumption_insights+example_plot_rep1,milk_consumption,mistral-medium-latest,plot,insights+example,False,True,True,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/t5.txt,0.007663,0.121976,0.295400,0.072816,0.135593,37.292752
19_milk_consumption_insights+example_plot_rep1__longformer_ext__modeler,19_milk_consumption_insights+example_plot_rep1,19_milk_consumption_insights+example_plot_rep1,milk_consumption,mistral-medium-latest,plot,insights+example,False,True,True,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/19_milk_consumption_insights+example_plot_rep1/02_summaries/longformer_ext.txt,0.056243,0.188560,0.384968,0.108356,0.168653,27.038221
20_milk_consumption_insights+example_table_rep1__none__modeler,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,mistral-medium-latest,table,insights+example,False,True,True,none,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/none.txt,0.016442,0.247220,0.249163,0.097608,0.134385,38.195496
20_milk_consumption_insights+example_table_rep1__bart__modeler,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,mistral-medium-latest,table,insights+example,False,True,True,bart,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/bart.txt,0.037800,0.167784,0.372881,0.114650,0.177966,45.802500
20_milk_consumption_insights+example_table_rep1__bert__modeler,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,mistral-medium-latest,table,insights+example,False,True,True,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/bert.txt,0.025684,0.225057,0.383271,0.103750,0.178527,25.459563
20_milk_consumption_insights+example_table_rep1__t5__modeler,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,mistral-medium-latest,table,insights+example,False,True,True,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/t5.txt,0.009747,0.103523,0.257009,0.056206,0.121495,39.592506
20_milk_consumption_insights+example_table_rep1__longformer_ext__modeler,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,mistral-medium-latest,table,insights+example,False,True,True,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/longformer_ext.txt,0.054569,0.202638,0.420485,0.108011,0.181491,29.986575
21_milk_consumption_insights+example_plot_plus_table_rep1__none__modeler,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,insights+example,False,True,True,none,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/none.txt,0.027731,0.267332,0.272444,0.122534,0.148936,37.878910
21_milk_consumption_insights+example_plot_plus_table_rep1__bart__modeler,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,insights+example,False,True,True,bart,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,0.023027,0.115644,0.287687,0.094579,0.151899,27.887424
21_milk_consumption_insights+example_plot_plus_table_rep1__bert__modeler,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,insights+example,False,True,True,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,0.031118,0.218064,0.396104,0.114434,0.184416,24.710882
21_milk_consumption_insights+example_plot_plus_table_rep1__t5__modeler,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,insights+example,False,True,True,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/t5.txt,0.010244,0.109113,0.281959,0.064671,0.138590,46.235789
21_milk_consumption_insights+example_plot_plus_table_rep1__longformer_ext__modeler,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,insights+example,False,True,True,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.010195,0.125168,0.331155,0.085153,0.143791,31.718378
22_milk_consumption_all_three_plot_rep1__none__modeler,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,mistral-medium-latest,plot,all_three,True,True,True,none,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/none.txt,0.022355,0.240938,0.229895,0.103192,0.124126,36.576052
22_milk_consumption_all_three_plot_rep1__bart__modeler,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,mistral-medium-latest,plot,all_three,True,True,True,bart,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/bart.txt,0.063825,0.194690,0.441584,0.142857,0.200000,46.690751
22_milk_consumption_all_three_plot_rep1__bert__modeler,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,mistral-medium-latest,plot,all_three,True,True,True,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/bert.txt,0.028173,0.233215,0.403119,0.130931,0.164367,26.389932
22_milk_consumption_all_three_plot_rep1__t5__modeler,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,mistral-medium-latest,plot,all_three,True,True,True,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/t5.txt,0.008295,0.126422,0.325112,0.074157,0.156951,36.947367
22_milk_consumption_all_three_plot_rep1__longformer_ext__modeler,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,mistral-medium-latest,plot,all_three,True,True,True,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/longformer_ext.txt,0.060704,0.202169,0.434368,0.149801,0.202068,38.196263
23_milk_consumption_all_three_table_rep1__none__modeler,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,mistral-medium-latest,table,all_three,True,True,True,none,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/none.txt,0.015388,0.225111,0.223670,0.085804,0.117301,37.685638
23_milk_consumption_all_three_table_rep1__bart__modeler,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,mistral-medium-latest,table,all_three,True,True,True,bart,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/bart.txt,0.044459,0.181986,0.394338,0.109422,0.196158,40.627020
23_milk_consumption_all_three_table_rep1__bert__modeler,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,mistral-medium-latest,table,all_three,True,True,True,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/bert.txt,0.016806,0.238550,0.389474,0.107728,0.148538,25.320967
23_milk_consumption_all_three_table_rep1__t5__modeler,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,mistral-medium-latest,table,all_three,True,True,True,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/t5.txt,0.015805,0.163742,0.357895,0.086498,0.151579,27.139463
23_milk_consumption_all_three_table_rep1__longformer_ext__modeler,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,mistral-medium-latest,table,all_three,True,True,True,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/longformer_ext.txt,0.051555,0.162833,0.354497,0.095406,0.167549,18.844037
24_milk_consumption_all_three_plot_plus_table_rep1__none__modeler,24_milk_consumption_all_three_plot_plus_table_rep1,24_milk_consumption_all_three_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,all_three,True,True,True,none,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/24_milk_consumption_all_three_plot_plus_table_rep1/02_summaries/none.txt,0.020203,0.227802,0.210876,0.092759,0.114241,38.069692
24_milk_consumption_all_three_plot_plus_table_rep1__bart__modeler,24_milk_consumption_all_three_plot_plus_table_rep1,24_milk_consumption_all_three_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,all_three,True,True,True,bart,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/24_milk_consumption_all_three_plot_plus_table_rep1/02_summaries/bart.txt,0.058664,0.211192,0.446602,0.130350,0.200000,40.612195
24_milk_consumption_all_three_plot_plus_table_rep1__bert__modeler,24_milk_consumption_all_three_plot_plus_table_rep1,24_milk_consumption_all_three_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,all_three,True,True,True,bert,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/24_milk_consumption_all_three_plot_plus_table_rep1/02_summaries/bert.txt,0.018173,0.252440,0.373175,0.115864,0.153597,27.054514
24_milk_consumption_all_three_plot_plus_table_rep1__t5__modeler,24_milk_consumption_all_three_plot_plus_table_rep1,24_milk_consumption_all_three_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,all_three,True,True,True,t5,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/24_milk_consumption_all_three_plot_plus_table_rep1/02_summaries/t5.txt,0.017942,0.159510,0.364030,0.091205,0.164680,40.444649
24_milk_consumption_all_three_plot_plus_table_rep1__longformer_ext__modeler,24_milk_consumption_all_three_plot_plus_table_rep1,24_milk_consumption_all_three_plot_plus_table_rep1,milk_consumption,mistral-medium-latest,plot+table,all_three,True,True,True,longformer_ext,1,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/24_milk_consumption_all_three_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.055056,0.195095,0.383987,0.103110,0.178105,36.248923
25_milk_consumption_none_plot_rep2__none__modeler,25_milk_consumption_none_plot_rep2,25_milk_consumption_none_plot_rep2,milk_consumption,mistral-medium-latest,plot,none,False,False,False,none,2,modeler,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/25_milk_consumption_none_plot_rep2/02_summaries/none.txt,0.042234,0.315842,0.371975,0.175641,0.203684,51.705179
