We have a plot and a data table from repeated simulations of an agent based model. Your goal is to describe the trends in details from the plot and the data table, mentioning key time steps and values taken by the metric in the plot and the data table, and interpreting them based on the context of the model. The report must objectively describe the trends in the data without addressing the quality of the simulation. Do not refer to the plot and the data table or any visual in your description. If the plot and data table have very simple dynamics, simply state them without expanding.

The context and goals of the model are as follows. The agent-based model extends the original RAGE model to study how behavioral types and learning mechanisms (learning-by-doing and social learning) influence social-ecological dynamics in a common property grazing system. The context involves 60 households managing pastures on private property, with agents deciding how many livestock to stock annually. The model evaluates long-term outcomes like pasture biomass, livestock survival, and household resilience, emphasizing how agent strategies interact with climatic variability and social learning.

**Goals**: 1) Compare performance of E-RO (baseline), E-LBD (learning-by-doing), and E-RO-SL1 (social learning) behavioral types under homogeneous conditions. 2) Assess how strategy diffusion (e.g., via SL2-strategy-switch?) impacts outcomes in heterogeneous populations.

**Parameters**:
1. **number-households (1.0–100.0; set to 60)**: Defines population size, impacting resource pressure and social interactions.
2. **satisficing-threshold (0.0–100.0; set to 0)**: Satisficers conserve resources if pasture biomass falls below this threshold.
3. **satisficing-trials (0.0–100.0; set to 21)**: Number of trials satisficers use to evaluate pasture resources.
4. **knowledge-radius (0.0–5.0; set to 1)**: Radius (in patches) agents observe neighbors’ behavior for social learning.
5. **resting-threshold (0.0–1.0; set to 0.1)**: Biomass level below which resting occurs (inactive as resting? is False).
6. **intrinsic-preference (0.0–1.0; set to 0)**: Weight for intrinsic preferences in decision-making (unchanged in E-RO).
7. **social-susceptibility (0.0–1.0; set to 0)**: Agent weight for social learning influence (E-RO-SL1 agents override this).
8. **global-rain? (True)**: Enables fixed rainfall (mean = 200, std = 100) affecting vegetation growth.
9. **start-on-homepatch? (True)**: Agents begin decisions at their initial pasture.
10. **resting? (False)**: Disables pasture resting, allowing continuous grazing.
11. **homog-behav-types? (True)**: Forces homogeneity in behavioral types (all age E-RO here).
12. **extension-model? (True)**: Enables learning mechanisms (E-RO, E-LBD, E-RO-SL1).
13. **SL2-strategy-switch? (False)**: Disables double-loop learning (strategy switching).
14. **risk-mode? (True)**: Agents account for uncertainty via risk attitude (risk-att-init).
15. **behavioral-type (E-RO)**: Dominant type in homogeneous settings; E-LBD and E-RO-SL1 require inhomogeneity.
16. **number-SAT (0)**: Initial TRAD agents excluded in extension setup.
17. **number-E-RO (20)**: Number of E-RO agents (but homog-behav-types? overrides this).
18. **number-TRAD (0)**: Original TRAD agents inactive.
19. **b (0)**: Livestock reproduction rate (ignored in extension).
20. **number-MAX (0)**: Maximizer agents excluded.
21. **rain-mean (200)**: Average annual rainfall for vegetation growth.
22. **risk-att-init (0.5)**: Household risk attitude threshold (higher values enable risk-averse choices).
23. **gr1 (0.5)** and **gr2 (0.1)**: Grass growth rates under different conditions (original model).
24. **number-E-LBD (20)**: Number of E-LBD agents in heterogeneous scenarios.
25. **number-E-RO-SL1 (20)**: Number of E-RO-SL1 agents in heterogeneous scenarios.
26. **timesteps (100)**: Model runs for 100 years.
27. **w (0.8)**: Transition rate for livestock stocking decisions (original model).
28. **number-random (0)**: Random households excluded.
29. **livestock-init (90)**: Initial livestock per household.
30. **rain-std (100)**: Rainfall variability influencing vegetation instability.
31. **gr2 (0.1)**: Grass mortality rate under low/high precipitation (original model).

Parameters like satisficing-threshold and resting-threshold remain unused in E-RO configurations but allow testing alternative strategies. Strategy switching (SL2-strategy-switch?) is disabled, preventing agents from adopting other types. Social learning (E-RO-SL1) is inactive due to homog-behav-types?. The model focuses on E-RO under homogeneous conditions with climatic variability, though parameters are ready for heterogeneous comparisons.

Here is an example of the style of the report: “ The total number of earthquakes recorded in the region starts at 5,000 then it declines rapidly over the first 400 time steps. This initial decline could be attributed to the depletion of immediate stress points within the fault lines, as the most susceptible areas release their pent-up energy early in the simulation. It increases briefly at around 500 steps, likely due to the aftershocks and secondary stress points being triggered as the system seeks a new equilibrium. The simulation ends with the number of earthquakes near zero, indicating that the majority of the stress has been released and the system has stabilized.

The total seismic activity follows the same pattern, starting at 10,000 events and declining steadily. This steady decline reflects a systematic reduction in seismic energy over time, as the energy distribution within the tectonic plates becomes more uniform. There is low variance across simulation runs in the first 100 steps, but deviations become noticeable afterward. This suggests that while the initial reactions to stress are highly predictable, as time progresses, the system's complexity introduces more variability. This variability could be due to differences in secondary stress points and the non-linear nature of seismic energy release over time.“

When summarizing trends, provide brief insights about their implications for decision makers.

This plot and data table represent the average initial risk attitude of all social learning agents, used to store and report their initial disposition to deviate from the recommended number of livestock.

Relevant simulation columns (CSV):
mean [household-risk-att-init] of households,mean [household-risk-att-init] of households.1,mean [household-risk-att-init] of households.2,mean [household-risk-att-init] of households.3,mean [household-risk-att-init] of households.4,mean [household-risk-att-init] of households.5,mean [household-risk-att-init] of households.6,mean [household-risk-att-init] of households.7,mean [household-risk-att-init] of households.8,mean [household-risk-att-init] of households.9,mean [household-risk-att-init] of households.10,mean [household-risk-att-init] of households.11,mean [household-risk-att-init] of households.12,mean [household-risk-att-init] of households.13,mean [household-risk-att-init] of households.14,mean [household-risk-att-init] of households.15,mean [household-risk-att-init] of households.16,mean [household-risk-att-init] of households.17,mean [household-risk-att-init] of households.18,mean [household-risk-att-init] of households.19,mean [household-risk-att-init] of households.20,mean [household-risk-att-init] of households.21,mean [household-risk-att-init] of households.22,mean [household-risk-att-init] of households.23,mean [household-risk-att-init] of households.24,mean [household-risk-att-init] of households.25,mean [household-risk-att-init] of households.26,mean [household-risk-att-init] of households.27,mean [household-risk-att-init] of households.28,mean [household-risk-att-init] of households.29
0.075,0.0449999999999999,0.0124999999999999,-0.0408333333333332,-0.1116666666666667,-0.0575,-0.0708333333333333,0.115,0.0725,0.1374999999999999,-0.000833333333333347,-0.0599999999999999,-9.251858538542973e-19,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.0749999999999999,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.115,0.0725,0.1375,-0.0008333333333333304,-0.06,-1.8503717077085946e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.02,0.055,0.0449999999999999
0.075,0.0449999999999999,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1375,-0.0008333333333333313,-0.06,-2.0354088784794538e-17,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.0749999999999999,0.045,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.1149999999999999,0.0725,0.1375,-0.0008333333333333332,-0.06,5.551115123125783e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.02,0.055,0.045
0.0749999999999999,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1375,-0.0008333333333333262,-0.06,-1.8503717077085946e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.02,0.055,0.0449999999999999
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.1149999999999999,0.0725,0.1374999999999999,-0.0008333333333333234,-0.06,1.8503717077085946e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.115,0.0725,0.1375,-0.000833333333333342,-0.0599999999999999,4.625929269271485e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333332,-0.0908333333333333,0.0099999999999999,0.0524999999999999,-0.0924999999999999,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.0199999999999999,0.055,0.0449999999999999
0.0749999999999999,0.0449999999999999,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1374999999999999,-0.0008333333333333285,-0.06,-1.572815951552305e-17,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.0199999999999999,0.055,0.0449999999999999
0.075,0.045,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.1149999999999999,0.0725,0.1375,-0.000833333333333334,-0.06,-9.251858538542973e-19,-0.0483333333333333,0.0375,-0.1116666666666667,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.02,0.055,0.0449999999999999
0.075,0.0449999999999999,0.0124999999999999,-0.0408333333333332,-0.1116666666666667,-0.0574999999999999,-0.0708333333333333,0.115,0.0725,0.1375,-0.000833333333333334,-0.0599999999999999,-2.4980018054066026e-17,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.0199999999999999,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1375,-0.0008333333333333415,-0.06,1.8503717077085946e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0524999999999999,-0.0924999999999999,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.02,0.055,0.0449999999999999
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.1149999999999999,0.0725,0.1375,-0.0008333333333333377,-0.06,1.8503717077085946e-18,-0.0483333333333333,0.0374999999999999,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.0199999999999999,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.115,0.0725,0.1375,-0.0008333333333333415,-0.06,-8.789265611615822e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.075,0.0449999999999999,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.1149999999999999,0.0725,0.1374999999999999,-0.0008333333333333138,-0.06,-7.401486830834377e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.0199999999999999,0.055,0.0449999999999999
0.075,0.045,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.1149999999999999,0.0725,0.1374999999999999,-0.0008333333333333304,-0.0599999999999999,-1.8503717077085946e-18,-0.0483333333333333,0.0374999999999999,-0.1116666666666667,0.0683333333333332,-0.0908333333333333,0.0099999999999999,0.0524999999999999,-0.0925,-0.0141666666666667,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.02,0.055,0.045
0.075,0.0449999999999999,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333332,0.1149999999999999,0.0725,0.1375,-0.0008333333333333377,-0.06,-1.8503717077085946e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0924999999999999,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.02,0.0549999999999999,0.045
0.0749999999999999,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.1149999999999999,0.0725,0.1375,-0.0008333333333333289,-0.06,2.775557561562892e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.0749999999999999,0.0449999999999999,0.0124999999999999,-0.0408333333333333,-0.1116666666666667,-0.0575,-0.0708333333333333,0.115,0.0724999999999999,0.1374999999999999,-0.0008333333333333415,-0.0599999999999999,5.551115123125783e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0524999999999999,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.115,0.0725,0.1375,-0.0008333333333333369,-0.06,-5.551115123125783e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.0749999999999999,0.045,0.0124999999999999,-0.0408333333333332,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1375,-0.0008333333333333377,-0.0599999999999999,-1.434038073474161e-17,-0.0483333333333333,0.0374999999999999,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0924999999999999,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.1149999999999999,0.0725,0.1375,-0.0008333333333333304,-0.0599999999999999,-4.625929269271485e-18,-0.0483333333333333,0.0374999999999999,-0.1116666666666667,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0524999999999999,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.02,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0724999999999999,0.1374999999999999,-0.0008333333333333271,-0.0599999999999999,-2.775557561562892e-18,-0.0483333333333333,0.0374999999999999,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.075,0.045,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.1149999999999999,0.0724999999999999,0.1375,-0.0008333333333333424,-0.0599999999999999,-5.551115123125783e-18,-0.0483333333333333,0.0374999999999999,-0.1116666666666667,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.02,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1374999999999999,-0.0008333333333333044,-0.0599999999999999,3.700743415417189e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.1149999999999999,0.0725,0.1374999999999999,-0.000833333333333323,-0.0599999999999999,-1.8503717077085946e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0924999999999999,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0624999999999999,-0.0199999999999999,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1374999999999999,-0.0008333333333333138,-0.06,1.2027416100105864e-17,-0.0483333333333333,0.0375,-0.1116666666666667,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.0749999999999999,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.115,0.0725,0.1374999999999999,-0.0008333333333333452,-0.06,-1.3877787807814457e-17,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1374999999999999,-0.0008333333333333507,-0.06,-1.8503717077085938e-17,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0624999999999999,-0.0199999999999999,0.0549999999999999,0.0449999999999999
0.075,0.0449999999999999,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1374999999999999,-0.0008333333333333383,-0.06,-4.625929269271485e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.0199999999999999,0.055,0.0449999999999999
0.075,0.0449999999999999,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.1149999999999999,0.0725,0.1375,-0.0008333333333333563,-0.06,-1.6653345369377347e-17,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0924999999999999,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0624999999999999,-0.02,0.055,0.045
0.075,0.045,0.0124999999999999,-0.0408333333333332,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.115,0.0725,0.1374999999999999,-0.0008333333333333377,-0.0599999999999999,-5.551115123125783e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333332,-0.0908333333333333,0.01,0.0524999999999999,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.0199999999999999,0.055,0.045
0.075,0.045,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0724999999999999,0.1375,-0.0008333333333333377,-0.06,-1.2258712563569436e-17,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0524999999999999,-0.0924999999999999,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.0199999999999999,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.1149999999999999,0.0724999999999999,0.1374999999999999,-0.0008333333333333267,-0.06,9.251858538542973e-19,-0.0483333333333333,0.0375,-0.1116666666666667,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.02,0.0549999999999999,0.045
0.075,0.0449999999999999,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.115,0.0725,0.1374999999999999,-0.000833333333333334,-0.06,-9.251858538542969e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0524999999999999,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.0199999999999999,0.055,0.045
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.115,0.0725,0.1375,-0.000833333333333334,-0.06,-1.0177044392397269e-17,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0524999999999999,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.0199999999999999,0.0549999999999999,0.045
0.0749999999999999,0.0449999999999999,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1374999999999999,-0.0008333333333333322,-0.0599999999999999,-9.251858538542969e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.0199999999999999,0.055,0.045
0.075,0.0449999999999999,0.0124999999999999,-0.0408333333333333,-0.1116666666666667,-0.0574999999999999,-0.0708333333333333,0.115,0.0725,0.1375,-0.0008333333333333377,-0.0599999999999999,1.8503717077085946e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333332,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.02,0.055,0.045
0.075,0.0449999999999999,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.1149999999999999,0.0725,0.1375,-0.0008333333333333489,-0.06,2.312964634635743e-17,-0.0483333333333333,0.0375,-0.1116666666666667,0.0683333333333332,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.02,0.0549999999999999,0.0449999999999999
0.075,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0724999999999999,0.1375,-0.0008333333333333285,-0.06,-7.401486830834377e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0524999999999999,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0624999999999999,-0.0199999999999999,0.055,0.045
0.075,0.0449999999999999,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1375,-0.000833333333333353,-0.06,5.551115123125783e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.0199999999999999,0.0549999999999999,0.0449999999999999
0.075,0.0449999999999999,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.1149999999999999,0.0725,0.1374999999999999,-0.0008333333333333415,-0.0599999999999999,1.1102230246251566e-17,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0524999999999999,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.0199999999999999,0.055,0.045
0.0749999999999999,0.0449999999999999,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.115,0.0724999999999999,0.1375,-0.000833333333333338,-0.0599999999999999,-2.590520390792032e-17,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0524999999999999,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.0199999999999999,0.055,0.045
0.0749999999999999,0.045,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.1149999999999999,0.0725,0.1375,-0.0008333333333333322,-0.0599999999999999,9.251858538542969e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0524999999999999,-0.0924999999999999,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1124999999999999,-0.0283333333333333,-0.0625,-0.0199999999999999,0.055,0.0449999999999999
0.075,0.045,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.1149999999999999,0.0725,0.1375,-0.0008333333333333434,-0.0599999999999999,-9.251858538542973e-19,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.02,0.0549999999999999,0.045
0.075,0.0449999999999999,0.0125,-0.0408333333333333,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.1149999999999999,0.0725,0.1374999999999999,-0.0008333333333333452,-0.0599999999999999,1.1564823173178713e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333332,-0.0908333333333333,0.01,0.0525,-0.0925,-0.0141666666666666,0.1816666666666666,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.075,0.045,0.0124999999999999,-0.0408333333333332,-0.1116666666666666,-0.0574999999999999,-0.0708333333333333,0.1149999999999999,0.0725,0.1375,-0.0008333333333333581,-0.0599999999999999,-3.700743415417189e-18,-0.0483333333333333,0.0375,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.01,0.0524999999999999,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0625,-0.02,0.055,0.045
0.075,0.0449999999999999,0.0124999999999999,-0.0408333333333333,-0.1116666666666666,-0.0575,-0.0708333333333333,0.115,0.0725,0.1374999999999999,-0.000833333333333334,-0.06,1.295260195396016e-17,-0.0483333333333333,0.0374999999999999,-0.1116666666666666,0.0683333333333333,-0.0908333333333333,0.0099999999999999,0.0525,-0.0925,-0.0141666666666666,0.1816666666666667,0.0108333333333333,0.1125,-0.0283333333333333,-0.0624999999999999,-0.02,0.055,0.0449999999999999
