record_id,bundle_id,case_id,abm,llm,evidence,prompt,role,insights,example,summarizer,repetition,reference_family,summary_output_path,BLEU,METEOR,R-1,R-2,R-L,Reading ease
15_grazing_role+example_plot_plus_table_rep1__bart,15_grazing_role+example_plot_plus_table_rep1,15_grazing_role+example_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,role+example,True,False,True,bart,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/15_grazing_role+example_plot_plus_table_rep1/02_summaries/bart.txt,0.168929,0.168929,0.168929,0.084465,0.168929,0.000000
15_grazing_role+example_plot_plus_table_rep1__bert,15_grazing_role+example_plot_plus_table_rep1,15_grazing_role+example_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,role+example,True,False,True,bert,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/15_grazing_role+example_plot_plus_table_rep1/02_summaries/bert.txt,0.155172,0.155172,0.155172,0.077586,0.155172,0.000000
15_grazing_role+example_plot_plus_table_rep1__t5,15_grazing_role+example_plot_plus_table_rep1,15_grazing_role+example_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,role+example,True,False,True,t5,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/15_grazing_role+example_plot_plus_table_rep1/02_summaries/t5.txt,0.145937,0.145937,0.145937,0.072968,0.145937,0.000000
15_grazing_role+example_plot_plus_table_rep1__longformer_ext,15_grazing_role+example_plot_plus_table_rep1,15_grazing_role+example_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,role+example,True,False,True,longformer_ext,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/15_grazing_role+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.102489,0.102489,0.102489,0.051245,0.102489,0.000000
16_grazing_role+insights_plot_rep1__none,16_grazing_role+insights_plot_rep1,16_grazing_role+insights_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,role+insights,True,True,False,none,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/16_grazing_role+insights_plot_rep1/02_summaries/none.txt,0.063364,0.063364,0.063364,0.031682,0.063364,0.000000
16_grazing_role+insights_plot_rep1__bart,16_grazing_role+insights_plot_rep1,16_grazing_role+insights_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,role+insights,True,True,False,bart,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/16_grazing_role+insights_plot_rep1/02_summaries/bart.txt,0.120968,0.120968,0.120968,0.060484,0.120968,0.000000
16_grazing_role+insights_plot_rep1__bert,16_grazing_role+insights_plot_rep1,16_grazing_role+insights_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,role+insights,True,True,False,bert,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/16_grazing_role+insights_plot_rep1/02_summaries/bert.txt,0.116959,0.116959,0.116959,0.058480,0.116959,0.000000
16_grazing_role+insights_plot_rep1__t5,16_grazing_role+insights_plot_rep1,16_grazing_role+insights_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,role+insights,True,True,False,t5,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/16_grazing_role+insights_plot_rep1/02_summaries/t5.txt,0.139183,0.139183,0.139183,0.069592,0.139183,0.000000
16_grazing_role+insights_plot_rep1__longformer_ext,16_grazing_role+insights_plot_rep1,16_grazing_role+insights_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,role+insights,True,True,False,longformer_ext,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/16_grazing_role+insights_plot_rep1/02_summaries/longformer_ext.txt,0.028630,0.028630,0.028630,0.014315,0.028630,12.000000
17_grazing_role+insights_table_rep1__none,17_grazing_role+insights_table_rep1,17_grazing_role+insights_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,role+insights,True,True,False,none,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/17_grazing_role+insights_table_rep1/02_summaries/none.txt,0.069943,0.069943,0.069943,0.034971,0.069943,0.000000
17_grazing_role+insights_table_rep1__bart,17_grazing_role+insights_table_rep1,17_grazing_role+insights_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,role+insights,True,True,False,bart,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/17_grazing_role+insights_table_rep1/02_summaries/bart.txt,0.152327,0.152327,0.152327,0.076164,0.152327,0.000000
17_grazing_role+insights_table_rep1__bert,17_grazing_role+insights_table_rep1,17_grazing_role+insights_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,role+insights,True,True,False,bert,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/17_grazing_role+insights_table_rep1/02_summaries/bert.txt,0.115543,0.115543,0.115543,0.057772,0.115543,0.000000
17_grazing_role+insights_table_rep1__t5,17_grazing_role+insights_table_rep1,17_grazing_role+insights_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,role+insights,True,True,False,t5,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/17_grazing_role+insights_table_rep1/02_summaries/t5.txt,0.116279,0.116279,0.116279,0.058140,0.116279,0.000000
17_grazing_role+insights_table_rep1__longformer_ext,17_grazing_role+insights_table_rep1,17_grazing_role+insights_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,role+insights,True,True,False,longformer_ext,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/17_grazing_role+insights_table_rep1/02_summaries/longformer_ext.txt,0.115656,0.115656,0.115656,0.057828,0.115656,0.000000
18_grazing_role+insights_plot_plus_table_rep1__none,18_grazing_role+insights_plot_plus_table_rep1,18_grazing_role+insights_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,role+insights,True,True,False,none,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/18_grazing_role+insights_plot_plus_table_rep1/02_summaries/none.txt,0.067669,0.067669,0.067669,0.033835,0.067669,0.000000
18_grazing_role+insights_plot_plus_table_rep1__bart,18_grazing_role+insights_plot_plus_table_rep1,18_grazing_role+insights_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,role+insights,True,True,False,bart,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/18_grazing_role+insights_plot_plus_table_rep1/02_summaries/bart.txt,0.151515,0.151515,0.151515,0.075758,0.151515,0.000000
18_grazing_role+insights_plot_plus_table_rep1__bert,18_grazing_role+insights_plot_plus_table_rep1,18_grazing_role+insights_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,role+insights,True,True,False,bert,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/18_grazing_role+insights_plot_plus_table_rep1/02_summaries/bert.txt,0.116456,0.116456,0.116456,0.058228,0.116456,0.000000
18_grazing_role+insights_plot_plus_table_rep1__t5,18_grazing_role+insights_plot_plus_table_rep1,18_grazing_role+insights_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,role+insights,True,True,False,t5,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/18_grazing_role+insights_plot_plus_table_rep1/02_summaries/t5.txt,0.156800,0.156800,0.156800,0.078400,0.156800,0.000000
18_grazing_role+insights_plot_plus_table_rep1__longformer_ext,18_grazing_role+insights_plot_plus_table_rep1,18_grazing_role+insights_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,role+insights,True,True,False,longformer_ext,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/18_grazing_role+insights_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.146875,0.146875,0.146875,0.073438,0.146875,0.000000
19_grazing_insights+example_plot_rep1__none,19_grazing_insights+example_plot_rep1,19_grazing_insights+example_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,insights+example,False,True,True,none,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/02_summaries/none.txt,0.088448,0.088448,0.088448,0.044224,0.088448,0.000000
19_grazing_insights+example_plot_rep1__bart,19_grazing_insights+example_plot_rep1,19_grazing_insights+example_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,insights+example,False,True,True,bart,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/02_summaries/bart.txt,0.138614,0.138614,0.138614,0.069307,0.138614,0.000000
19_grazing_insights+example_plot_rep1__bert,19_grazing_insights+example_plot_rep1,19_grazing_insights+example_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,insights+example,False,True,True,bert,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/02_summaries/bert.txt,0.145833,0.145833,0.145833,0.072917,0.145833,0.000000
19_grazing_insights+example_plot_rep1__t5,19_grazing_insights+example_plot_rep1,19_grazing_insights+example_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,insights+example,False,True,True,t5,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/02_summaries/t5.txt,0.143860,0.143860,0.143860,0.071930,0.143860,0.000000
19_grazing_insights+example_plot_rep1__longformer_ext,19_grazing_insights+example_plot_rep1,19_grazing_insights+example_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,insights+example,False,True,True,longformer_ext,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/02_summaries/longformer_ext.txt,0.117647,0.117647,0.117647,0.058824,0.117647,0.000000
20_grazing_insights+example_table_rep1__none,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,insights+example,False,True,True,none,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/02_summaries/none.txt,0.083273,0.083273,0.083273,0.041636,0.083273,0.000000
20_grazing_insights+example_table_rep1__bart,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,insights+example,False,True,True,bart,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/02_summaries/bart.txt,0.140984,0.140984,0.140984,0.070492,0.140984,0.000000
20_grazing_insights+example_table_rep1__bert,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,insights+example,False,True,True,bert,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/02_summaries/bert.txt,0.121212,0.121212,0.121212,0.060606,0.121212,0.000000
20_grazing_insights+example_table_rep1__t5,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,insights+example,False,True,True,t5,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/02_summaries/t5.txt,0.127737,0.127737,0.127737,0.063869,0.127737,0.000000
20_grazing_insights+example_table_rep1__longformer_ext,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,insights+example,False,True,True,longformer_ext,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/02_summaries/longformer_ext.txt,0.104907,0.104907,0.104907,0.052453,0.104907,0.000000
21_grazing_insights+example_plot_plus_table_rep1__none,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,insights+example,False,True,True,none,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/none.txt,0.073225,0.073225,0.073225,0.036613,0.073225,0.000000
21_grazing_insights+example_plot_plus_table_rep1__bart,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,insights+example,False,True,True,bart,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,0.168571,0.168571,0.168571,0.084286,0.168571,0.000000
21_grazing_insights+example_plot_plus_table_rep1__bert,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,insights+example,False,True,True,bert,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,0.131720,0.131720,0.131720,0.065860,0.131720,0.000000
21_grazing_insights+example_plot_plus_table_rep1__t5,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,insights+example,False,True,True,t5,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/t5.txt,0.143590,0.143590,0.143590,0.071795,0.143590,0.000000
21_grazing_insights+example_plot_plus_table_rep1__longformer_ext,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,insights+example,False,True,True,longformer_ext,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.082305,0.082305,0.082305,0.041152,0.082305,14.400000
22_grazing_all_three_plot_rep1__none,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,all_three,True,True,True,none,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/22_grazing_all_three_plot_rep1/02_summaries/none.txt,0.066959,0.066959,0.066959,0.033480,0.066959,0.000000
22_grazing_all_three_plot_rep1__bart,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,all_three,True,True,True,bart,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/22_grazing_all_three_plot_rep1/02_summaries/bart.txt,0.147945,0.147945,0.147945,0.073973,0.147945,0.000000
22_grazing_all_three_plot_rep1__bert,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,all_three,True,True,True,bert,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/22_grazing_all_three_plot_rep1/02_summaries/bert.txt,0.138260,0.138260,0.138260,0.069130,0.138260,0.000000
22_grazing_all_three_plot_rep1__t5,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,all_three,True,True,True,t5,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/22_grazing_all_three_plot_rep1/02_summaries/t5.txt,0.165625,0.165625,0.165625,0.082812,0.165625,0.000000
22_grazing_all_three_plot_rep1__longformer_ext,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,all_three,True,True,True,longformer_ext,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/22_grazing_all_three_plot_rep1/02_summaries/longformer_ext.txt,0.104948,0.104948,0.104948,0.052474,0.104948,0.000000
23_grazing_all_three_table_rep1__none,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,all_three,True,True,True,none,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/23_grazing_all_three_table_rep1/02_summaries/none.txt,0.069983,0.069983,0.069983,0.034991,0.069983,0.000000
23_grazing_all_three_table_rep1__bart,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,all_three,True,True,True,bart,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/23_grazing_all_three_table_rep1/02_summaries/bart.txt,0.152493,0.152493,0.152493,0.076246,0.152493,0.000000
23_grazing_all_three_table_rep1__bert,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,all_three,True,True,True,bert,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/23_grazing_all_three_table_rep1/02_summaries/bert.txt,0.144966,0.144966,0.144966,0.072483,0.144966,0.000000
23_grazing_all_three_table_rep1__t5,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,all_three,True,True,True,t5,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/23_grazing_all_three_table_rep1/02_summaries/t5.txt,0.168421,0.168421,0.168421,0.084211,0.168421,0.000000
23_grazing_all_three_table_rep1__longformer_ext,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,all_three,True,True,True,longformer_ext,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/23_grazing_all_three_table_rep1/02_summaries/longformer_ext.txt,0.056338,0.056338,0.056338,0.028169,0.056338,5.600000
24_grazing_all_three_plot_plus_table_rep1__none,24_grazing_all_three_plot_plus_table_rep1,24_grazing_all_three_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,all_three,True,True,True,none,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/24_grazing_all_three_plot_plus_table_rep1/02_summaries/none.txt,0.080433,0.080433,0.080433,0.040216,0.080433,0.000000
24_grazing_all_three_plot_plus_table_rep1__bart,24_grazing_all_three_plot_plus_table_rep1,24_grazing_all_three_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,all_three,True,True,True,bart,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/24_grazing_all_three_plot_plus_table_rep1/02_summaries/bart.txt,0.150307,0.150307,0.150307,0.075153,0.150307,0.000000
24_grazing_all_three_plot_plus_table_rep1__bert,24_grazing_all_three_plot_plus_table_rep1,24_grazing_all_three_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,all_three,True,True,True,bert,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/24_grazing_all_three_plot_plus_table_rep1/02_summaries/bert.txt,0.128000,0.128000,0.128000,0.064000,0.128000,0.000000
24_grazing_all_three_plot_plus_table_rep1__t5,24_grazing_all_three_plot_plus_table_rep1,24_grazing_all_three_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,all_three,True,True,True,t5,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/24_grazing_all_three_plot_plus_table_rep1/02_summaries/t5.txt,0.138514,0.138514,0.138514,0.069257,0.138514,0.000000
24_grazing_all_three_plot_plus_table_rep1__longformer_ext,24_grazing_all_three_plot_plus_table_rep1,24_grazing_all_three_plot_plus_table_rep1,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,all_three,True,True,True,longformer_ext,1,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/24_grazing_all_three_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.097902,0.097902,0.097902,0.048951,0.097902,0.000000
25_grazing_none_plot_rep2__none,25_grazing_none_plot_rep2,25_grazing_none_plot_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,none,False,False,False,none,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/25_grazing_none_plot_rep2/02_summaries/none.txt,0.102183,0.102183,0.102183,0.051092,0.102183,0.000000
25_grazing_none_plot_rep2__bart,25_grazing_none_plot_rep2,25_grazing_none_plot_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,none,False,False,False,bart,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/25_grazing_none_plot_rep2/02_summaries/bart.txt,0.144737,0.144737,0.144737,0.072368,0.144737,0.000000
25_grazing_none_plot_rep2__bert,25_grazing_none_plot_rep2,25_grazing_none_plot_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,none,False,False,False,bert,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/25_grazing_none_plot_rep2/02_summaries/bert.txt,0.146190,0.146190,0.146190,0.073095,0.146190,0.000000
25_grazing_none_plot_rep2__t5,25_grazing_none_plot_rep2,25_grazing_none_plot_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,none,False,False,False,t5,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/25_grazing_none_plot_rep2/02_summaries/t5.txt,0.144928,0.144928,0.144928,0.072464,0.144928,0.000000
25_grazing_none_plot_rep2__longformer_ext,25_grazing_none_plot_rep2,25_grazing_none_plot_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,none,False,False,False,longformer_ext,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/25_grazing_none_plot_rep2/02_summaries/longformer_ext.txt,0.092179,0.092179,0.092179,0.046089,0.092179,0.000000
26_grazing_none_table_rep2__none,26_grazing_none_table_rep2,26_grazing_none_table_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,none,False,False,False,none,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/26_grazing_none_table_rep2/02_summaries/none.txt,0.073291,0.073291,0.073291,0.036646,0.073291,0.000000
26_grazing_none_table_rep2__bart,26_grazing_none_table_rep2,26_grazing_none_table_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,none,False,False,False,bart,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/26_grazing_none_table_rep2/02_summaries/bart.txt,0.135220,0.135220,0.135220,0.067610,0.135220,0.000000
26_grazing_none_table_rep2__bert,26_grazing_none_table_rep2,26_grazing_none_table_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,none,False,False,False,bert,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/26_grazing_none_table_rep2/02_summaries/bert.txt,0.159892,0.159892,0.159892,0.079946,0.159892,0.000000
26_grazing_none_table_rep2__t5,26_grazing_none_table_rep2,26_grazing_none_table_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,none,False,False,False,t5,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/26_grazing_none_table_rep2/02_summaries/t5.txt,0.150000,0.150000,0.150000,0.075000,0.150000,0.000000
26_grazing_none_table_rep2__longformer_ext,26_grazing_none_table_rep2,26_grazing_none_table_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,table,none,False,False,False,longformer_ext,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/26_grazing_none_table_rep2/02_summaries/longformer_ext.txt,0.120112,0.120112,0.120112,0.060056,0.120112,0.000000
27_grazing_none_plot_plus_table_rep2__none,27_grazing_none_plot_plus_table_rep2,27_grazing_none_plot_plus_table_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,none,False,False,False,none,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/27_grazing_none_plot_plus_table_rep2/02_summaries/none.txt,0.079887,0.079887,0.079887,0.039943,0.079887,0.000000
27_grazing_none_plot_plus_table_rep2__bart,27_grazing_none_plot_plus_table_rep2,27_grazing_none_plot_plus_table_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,none,False,False,False,bart,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/27_grazing_none_plot_plus_table_rep2/02_summaries/bart.txt,0.145401,0.145401,0.145401,0.072700,0.145401,0.000000
27_grazing_none_plot_plus_table_rep2__bert,27_grazing_none_plot_plus_table_rep2,27_grazing_none_plot_plus_table_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,none,False,False,False,bert,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/27_grazing_none_plot_plus_table_rep2/02_summaries/bert.txt,0.153846,0.153846,0.153846,0.076923,0.153846,0.000000
27_grazing_none_plot_plus_table_rep2__t5,27_grazing_none_plot_plus_table_rep2,27_grazing_none_plot_plus_table_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,none,False,False,False,t5,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/27_grazing_none_plot_plus_table_rep2/02_summaries/t5.txt,0.160684,0.160684,0.160684,0.080342,0.160684,0.000000
27_grazing_none_plot_plus_table_rep2__longformer_ext,27_grazing_none_plot_plus_table_rep2,27_grazing_none_plot_plus_table_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot+table,none,False,False,False,longformer_ext,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/27_grazing_none_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.067669,0.067669,0.067669,0.033835,0.067669,0.000000
28_grazing_role_plot_rep2__none,28_grazing_role_plot_rep2,28_grazing_role_plot_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,role,True,False,False,none,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/28_grazing_role_plot_rep2/02_summaries/none.txt,0.069544,0.069544,0.069544,0.034772,0.069544,0.000000
28_grazing_role_plot_rep2__bart,28_grazing_role_plot_rep2,28_grazing_role_plot_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,role,True,False,False,bart,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/28_grazing_role_plot_rep2/02_summaries/bart.txt,0.151724,0.151724,0.151724,0.075862,0.151724,0.000000
28_grazing_role_plot_rep2__bert,28_grazing_role_plot_rep2,28_grazing_role_plot_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,role,True,False,False,bert,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/28_grazing_role_plot_rep2/02_summaries/bert.txt,0.132992,0.132992,0.132992,0.066496,0.132992,0.000000
28_grazing_role_plot_rep2__t5,28_grazing_role_plot_rep2,28_grazing_role_plot_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,role,True,False,False,t5,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/28_grazing_role_plot_rep2/02_summaries/t5.txt,0.150307,0.150307,0.150307,0.075153,0.150307,0.000000
28_grazing_role_plot_rep2__longformer_ext,28_grazing_role_plot_rep2,28_grazing_role_plot_rep2,grazing,nvidia/nemotron-nano-12b-v2-vl:free,plot,role,True,False,False,longformer_ext,2,author,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/28_grazing_role_plot_rep2/02_summaries/longformer_ext.txt,0.077670,0.077670,0.077670,0.038835,0.077670,0.000000
