record_id,bundle_id,case_id,abm,llm,evidence,prompt,role,insights,example,summarizer,repetition,reference_family,summary_output_path,BLEU,METEOR,R-1,R-2,R-L,Reading ease
57_fauna_insights_plot_plus_table_rep3__t5__gpt5_2_long,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,False,True,False,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/t5.txt,0.000065,0.049188,0.145757,0.049950,0.079201,26.526712
57_fauna_insights_plot_plus_table_rep3__longformer_ext__gpt5_2_long,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights,False,True,False,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.001149,0.073702,0.208566,0.060248,0.098076,24.617620
58_fauna_example_plot_rep3__none__gpt5_2_long,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,mistral-medium-latest,plot,example,False,False,True,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/58_fauna_example_plot_rep3/02_summaries/none.txt,0.049584,0.269918,0.552262,0.181030,0.251343,38.640111
58_fauna_example_plot_rep3__bart__gpt5_2_long,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,mistral-medium-latest,plot,example,False,False,True,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/58_fauna_example_plot_rep3/02_summaries/bart.txt,0.000019,0.045174,0.139644,0.043668,0.077878,38.500714
58_fauna_example_plot_rep3__bert__gpt5_2_long,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,mistral-medium-latest,plot,example,False,False,True,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/58_fauna_example_plot_rep3/02_summaries/bert.txt,0.000216,0.057198,0.183426,0.067519,0.101539,42.296593
58_fauna_example_plot_rep3__t5__gpt5_2_long,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,mistral-medium-latest,plot,example,False,False,True,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/58_fauna_example_plot_rep3/02_summaries/t5.txt,0.000001,0.034331,0.102546,0.034435,0.057123,27.675000
58_fauna_example_plot_rep3__longformer_ext__gpt5_2_long,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,mistral-medium-latest,plot,example,False,False,True,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/58_fauna_example_plot_rep3/02_summaries/longformer_ext.txt,0.000610,0.069404,0.206394,0.048780,0.096866,31.986272
59_fauna_example_table_rep3__none__gpt5_2_long,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,mistral-medium-latest,table,example,False,False,True,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/59_fauna_example_table_rep3/02_summaries/none.txt,0.036702,0.265595,0.475343,0.146628,0.226210,36.574143
59_fauna_example_table_rep3__bart__gpt5_2_long,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,mistral-medium-latest,table,example,False,False,True,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/59_fauna_example_table_rep3/02_summaries/bart.txt,0.000177,0.053876,0.159816,0.059230,0.087471,36.844924
59_fauna_example_table_rep3__bert__gpt5_2_long,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,mistral-medium-latest,table,example,False,False,True,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/59_fauna_example_table_rep3/02_summaries/bert.txt,0.001019,0.069862,0.218263,0.076409,0.109450,33.287946
59_fauna_example_table_rep3__t5__gpt5_2_long,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,mistral-medium-latest,table,example,False,False,True,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/59_fauna_example_table_rep3/02_summaries/t5.txt,0.000025,0.045370,0.133288,0.043112,0.070683,25.890952
59_fauna_example_table_rep3__longformer_ext__gpt5_2_long,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,mistral-medium-latest,table,example,False,False,True,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/59_fauna_example_table_rep3/02_summaries/longformer_ext.txt,0.001304,0.073692,0.212845,0.055262,0.104251,27.241344
60_fauna_example_plot_plus_table_rep3__none__gpt5_2_long,60_fauna_example_plot_plus_table_rep3,60_fauna_example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,example,False,False,True,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/none.txt,0.042411,0.269057,0.520246,0.164614,0.242306,36.826131
60_fauna_example_plot_plus_table_rep3__bart__gpt5_2_long,60_fauna_example_plot_plus_table_rep3,60_fauna_example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,example,False,False,True,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/bart.txt,0.000074,0.052304,0.153085,0.052823,0.079842,30.062865
60_fauna_example_plot_plus_table_rep3__bert__gpt5_2_long,60_fauna_example_plot_plus_table_rep3,60_fauna_example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,example,False,False,True,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/bert.txt,0.000465,0.062572,0.202400,0.079195,0.110282,31.153923
60_fauna_example_plot_plus_table_rep3__t5__gpt5_2_long,60_fauna_example_plot_plus_table_rep3,60_fauna_example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,example,False,False,True,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/t5.txt,0.000005,0.040713,0.125808,0.046274,0.070724,27.931252
60_fauna_example_plot_plus_table_rep3__longformer_ext__gpt5_2_long,60_fauna_example_plot_plus_table_rep3,60_fauna_example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,example,False,False,True,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/60_fauna_example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.002984,0.098423,0.277087,0.069313,0.123742,23.221661
61_fauna_role+example_plot_rep3__none__gpt5_2_long,61_fauna_role+example_plot_rep3,61_fauna_role+example_plot_rep3,fauna,mistral-medium-latest,plot,role+example,True,False,True,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/61_fauna_role+example_plot_rep3/02_summaries/none.txt,0.048596,0.275380,0.540086,0.186139,0.243154,36.882635
61_fauna_role+example_plot_rep3__bart__gpt5_2_long,61_fauna_role+example_plot_rep3,61_fauna_role+example_plot_rep3,fauna,mistral-medium-latest,plot,role+example,True,False,True,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/61_fauna_role+example_plot_rep3/02_summaries/bart.txt,0.000148,0.057797,0.167869,0.051181,0.082623,29.461629
61_fauna_role+example_plot_rep3__bert__gpt5_2_long,61_fauna_role+example_plot_rep3,61_fauna_role+example_plot_rep3,fauna,mistral-medium-latest,plot,role+example,True,False,True,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/61_fauna_role+example_plot_rep3/02_summaries/bert.txt,0.000239,0.057858,0.191932,0.067708,0.108003,30.560435
61_fauna_role+example_plot_rep3__t5__gpt5_2_long,61_fauna_role+example_plot_rep3,61_fauna_role+example_plot_rep3,fauna,mistral-medium-latest,plot,role+example,True,False,True,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/61_fauna_role+example_plot_rep3/02_summaries/t5.txt,0.000004,0.041954,0.121935,0.040900,0.069482,27.755471
61_fauna_role+example_plot_rep3__longformer_ext__gpt5_2_long,61_fauna_role+example_plot_rep3,61_fauna_role+example_plot_rep3,fauna,mistral-medium-latest,plot,role+example,True,False,True,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/61_fauna_role+example_plot_rep3/02_summaries/longformer_ext.txt,0.000992,0.065877,0.197262,0.054795,0.095208,35.990026
62_fauna_role+example_table_rep3__none__gpt5_2_long,62_fauna_role+example_table_rep3,62_fauna_role+example_table_rep3,fauna,mistral-medium-latest,table,role+example,True,False,True,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/62_fauna_role+example_table_rep3/02_summaries/none.txt,0.037208,0.276710,0.474156,0.146703,0.217001,33.524559
62_fauna_role+example_table_rep3__bart__gpt5_2_long,62_fauna_role+example_table_rep3,62_fauna_role+example_table_rep3,fauna,mistral-medium-latest,table,role+example,True,False,True,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/62_fauna_role+example_table_rep3/02_summaries/bart.txt,0.000867,0.068913,0.199170,0.071543,0.105330,21.033071
62_fauna_role+example_table_rep3__bert__gpt5_2_long,62_fauna_role+example_table_rep3,62_fauna_role+example_table_rep3,fauna,mistral-medium-latest,table,role+example,True,False,True,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/62_fauna_role+example_table_rep3/02_summaries/bert.txt,0.000563,0.068204,0.205678,0.052399,0.105994,30.354260
62_fauna_role+example_table_rep3__t5__gpt5_2_long,62_fauna_role+example_table_rep3,62_fauna_role+example_table_rep3,fauna,mistral-medium-latest,table,role+example,True,False,True,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/62_fauna_role+example_table_rep3/02_summaries/t5.txt,0.000146,0.053895,0.160343,0.060746,0.087760,29.319750
62_fauna_role+example_table_rep3__longformer_ext__gpt5_2_long,62_fauna_role+example_table_rep3,62_fauna_role+example_table_rep3,fauna,mistral-medium-latest,table,role+example,True,False,True,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/62_fauna_role+example_table_rep3/02_summaries/longformer_ext.txt,0.000981,0.064103,0.213665,0.064015,0.104969,36.702447
63_fauna_role+example_plot_plus_table_rep3__none__gpt5_2_long,63_fauna_role+example_plot_plus_table_rep3,63_fauna_role+example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role+example,True,False,True,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/none.txt,0.035664,0.271162,0.506385,0.167481,0.235535,34.066864
63_fauna_role+example_plot_plus_table_rep3__bart__gpt5_2_long,63_fauna_role+example_plot_plus_table_rep3,63_fauna_role+example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role+example,True,False,True,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/bart.txt,0.000121,0.053403,0.162180,0.049934,0.087328,25.781071
63_fauna_role+example_plot_plus_table_rep3__bert__gpt5_2_long,63_fauna_role+example_plot_plus_table_rep3,63_fauna_role+example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role+example,True,False,True,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/bert.txt,0.000157,0.055420,0.175106,0.063419,0.098007,27.241284
63_fauna_role+example_plot_plus_table_rep3__t5__gpt5_2_long,63_fauna_role+example_plot_plus_table_rep3,63_fauna_role+example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role+example,True,False,True,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/t5.txt,0.000016,0.045211,0.137023,0.058088,0.082349,27.177692
63_fauna_role+example_plot_plus_table_rep3__longformer_ext__gpt5_2_long,63_fauna_role+example_plot_plus_table_rep3,63_fauna_role+example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role+example,True,False,True,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.000009,0.023615,0.094000,0.024683,0.055333,36.082741
64_fauna_role+insights_plot_rep3__none__gpt5_2_long,64_fauna_role+insights_plot_rep3,64_fauna_role+insights_plot_rep3,fauna,mistral-medium-latest,plot,role+insights,True,True,False,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/64_fauna_role+insights_plot_rep3/02_summaries/none.txt,0.038559,0.271313,0.519221,0.178278,0.246421,36.468336
64_fauna_role+insights_plot_rep3__bart__gpt5_2_long,64_fauna_role+insights_plot_rep3,64_fauna_role+insights_plot_rep3,fauna,mistral-medium-latest,plot,role+insights,True,True,False,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/64_fauna_role+insights_plot_rep3/02_summaries/bart.txt,0.000076,0.054546,0.160368,0.053272,0.086099,22.723269
64_fauna_role+insights_plot_rep3__bert__gpt5_2_long,64_fauna_role+insights_plot_rep3,64_fauna_role+insights_plot_rep3,fauna,mistral-medium-latest,plot,role+insights,True,True,False,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/64_fauna_role+insights_plot_rep3/02_summaries/bert.txt,0.000339,0.068144,0.206497,0.063083,0.106143,33.789188
64_fauna_role+insights_plot_rep3__t5__gpt5_2_long,64_fauna_role+insights_plot_rep3,64_fauna_role+insights_plot_rep3,fauna,mistral-medium-latest,plot,role+insights,True,True,False,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/64_fauna_role+insights_plot_rep3/02_summaries/t5.txt,0.000013,0.046118,0.140836,0.057991,0.084232,24.435059
64_fauna_role+insights_plot_rep3__longformer_ext__gpt5_2_long,64_fauna_role+insights_plot_rep3,64_fauna_role+insights_plot_rep3,fauna,mistral-medium-latest,plot,role+insights,True,True,False,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/64_fauna_role+insights_plot_rep3/02_summaries/longformer_ext.txt,0.000349,0.049048,0.168840,0.051533,0.086701,51.302500
65_fauna_role+insights_table_rep3__none__gpt5_2_long,65_fauna_role+insights_table_rep3,65_fauna_role+insights_table_rep3,fauna,mistral-medium-latest,table,role+insights,True,True,False,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/65_fauna_role+insights_table_rep3/02_summaries/none.txt,0.034468,0.255605,0.442357,0.139237,0.204384,36.676853
65_fauna_role+insights_table_rep3__bart__gpt5_2_long,65_fauna_role+insights_table_rep3,65_fauna_role+insights_table_rep3,fauna,mistral-medium-latest,table,role+insights,True,True,False,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/65_fauna_role+insights_table_rep3/02_summaries/bart.txt,0.000343,0.054453,0.164508,0.053143,0.090026,13.626989
65_fauna_role+insights_table_rep3__bert__gpt5_2_long,65_fauna_role+insights_table_rep3,65_fauna_role+insights_table_rep3,fauna,mistral-medium-latest,table,role+insights,True,True,False,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/65_fauna_role+insights_table_rep3/02_summaries/bert.txt,0.001188,0.070390,0.204159,0.069357,0.105860,32.140257
65_fauna_role+insights_table_rep3__t5__gpt5_2_long,65_fauna_role+insights_table_rep3,65_fauna_role+insights_table_rep3,fauna,mistral-medium-latest,table,role+insights,True,True,False,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/65_fauna_role+insights_table_rep3/02_summaries/t5.txt,0.000052,0.045356,0.131290,0.042681,0.073975,45.192769
65_fauna_role+insights_table_rep3__longformer_ext__gpt5_2_long,65_fauna_role+insights_table_rep3,65_fauna_role+insights_table_rep3,fauna,mistral-medium-latest,table,role+insights,True,True,False,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/65_fauna_role+insights_table_rep3/02_summaries/longformer_ext.txt,0.000642,0.053381,0.171211,0.047589,0.087508,34.960778
66_fauna_role+insights_plot_plus_table_rep3__none__gpt5_2_long,66_fauna_role+insights_plot_plus_table_rep3,66_fauna_role+insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role+insights,True,True,False,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/66_fauna_role+insights_plot_plus_table_rep3/02_summaries/none.txt,0.029875,0.273435,0.472971,0.150093,0.218514,35.187913
66_fauna_role+insights_plot_plus_table_rep3__bart__gpt5_2_long,66_fauna_role+insights_plot_plus_table_rep3,66_fauna_role+insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role+insights,True,True,False,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/66_fauna_role+insights_plot_plus_table_rep3/02_summaries/bart.txt,0.000212,0.056519,0.166612,0.058613,0.089164,12.515588
66_fauna_role+insights_plot_plus_table_rep3__bert__gpt5_2_long,66_fauna_role+insights_plot_plus_table_rep3,66_fauna_role+insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role+insights,True,True,False,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/66_fauna_role+insights_plot_plus_table_rep3/02_summaries/bert.txt,0.000552,0.072253,0.220393,0.073511,0.115263,33.370758
66_fauna_role+insights_plot_plus_table_rep3__t5__gpt5_2_long,66_fauna_role+insights_plot_plus_table_rep3,66_fauna_role+insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role+insights,True,True,False,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/66_fauna_role+insights_plot_plus_table_rep3/02_summaries/t5.txt,0.000044,0.045362,0.131509,0.045424,0.074099,29.376260
66_fauna_role+insights_plot_plus_table_rep3__longformer_ext__gpt5_2_long,66_fauna_role+insights_plot_plus_table_rep3,66_fauna_role+insights_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,role+insights,True,True,False,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/66_fauna_role+insights_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.000053,0.052561,0.152167,0.045680,0.078730,32.307161
67_fauna_insights+example_plot_rep3__none__gpt5_2_long,67_fauna_insights+example_plot_rep3,67_fauna_insights+example_plot_rep3,fauna,mistral-medium-latest,plot,insights+example,False,True,True,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/67_fauna_insights+example_plot_rep3/02_summaries/none.txt,0.043778,0.269020,0.520504,0.173127,0.244107,35.846193
67_fauna_insights+example_plot_rep3__bart__gpt5_2_long,67_fauna_insights+example_plot_rep3,67_fauna_insights+example_plot_rep3,fauna,mistral-medium-latest,plot,insights+example,False,True,True,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/67_fauna_insights+example_plot_rep3/02_summaries/bart.txt,0.000141,0.050920,0.141261,0.039448,0.074901,22.428492
67_fauna_insights+example_plot_rep3__bert__gpt5_2_long,67_fauna_insights+example_plot_rep3,67_fauna_insights+example_plot_rep3,fauna,mistral-medium-latest,plot,insights+example,False,True,True,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/67_fauna_insights+example_plot_rep3/02_summaries/bert.txt,0.000434,0.062770,0.197147,0.076574,0.107652,40.014230
67_fauna_insights+example_plot_rep3__t5__gpt5_2_long,67_fauna_insights+example_plot_rep3,67_fauna_insights+example_plot_rep3,fauna,mistral-medium-latest,plot,insights+example,False,True,True,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/67_fauna_insights+example_plot_rep3/02_summaries/t5.txt,0.000020,0.044943,0.133199,0.043756,0.071308,21.523199
67_fauna_insights+example_plot_rep3__longformer_ext__gpt5_2_long,67_fauna_insights+example_plot_rep3,67_fauna_insights+example_plot_rep3,fauna,mistral-medium-latest,plot,insights+example,False,True,True,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/67_fauna_insights+example_plot_rep3/02_summaries/longformer_ext.txt,0.001661,0.073741,0.205189,0.037004,0.096033,20.364446
68_fauna_insights+example_table_rep3__none__gpt5_2_long,68_fauna_insights+example_table_rep3,68_fauna_insights+example_table_rep3,fauna,mistral-medium-latest,table,insights+example,False,True,True,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/68_fauna_insights+example_table_rep3/02_summaries/none.txt,0.037137,0.262025,0.461105,0.150585,0.222551,31.280210
68_fauna_insights+example_table_rep3__bart__gpt5_2_long,68_fauna_insights+example_table_rep3,68_fauna_insights+example_table_rep3,fauna,mistral-medium-latest,table,insights+example,False,True,True,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/68_fauna_insights+example_table_rep3/02_summaries/bart.txt,0.000066,0.049840,0.145455,0.056897,0.079339,23.804667
68_fauna_insights+example_table_rep3__bert__gpt5_2_long,68_fauna_insights+example_table_rep3,68_fauna_insights+example_table_rep3,fauna,mistral-medium-latest,table,insights+example,False,True,True,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/68_fauna_insights+example_table_rep3/02_summaries/bert.txt,0.000227,0.059371,0.182758,0.062682,0.095576,25.875753
68_fauna_insights+example_table_rep3__t5__gpt5_2_long,68_fauna_insights+example_table_rep3,68_fauna_insights+example_table_rep3,fauna,mistral-medium-latest,table,insights+example,False,True,True,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/68_fauna_insights+example_table_rep3/02_summaries/t5.txt,0.000141,0.054141,0.164356,0.059445,0.087789,21.599327
68_fauna_insights+example_table_rep3__longformer_ext__gpt5_2_long,68_fauna_insights+example_table_rep3,68_fauna_insights+example_table_rep3,fauna,mistral-medium-latest,table,insights+example,False,True,True,longformer_ext,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/68_fauna_insights+example_table_rep3/02_summaries/longformer_ext.txt,0.001848,0.083636,0.237351,0.076711,0.109782,22.519795
69_fauna_insights+example_plot_plus_table_rep3__none__gpt5_2_long,69_fauna_insights+example_plot_plus_table_rep3,69_fauna_insights+example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights+example,False,True,True,none,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/69_fauna_insights+example_plot_plus_table_rep3/02_summaries/none.txt,0.037289,0.270922,0.481942,0.159427,0.230151,33.991121
69_fauna_insights+example_plot_plus_table_rep3__bart__gpt5_2_long,69_fauna_insights+example_plot_plus_table_rep3,69_fauna_insights+example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights+example,False,True,True,bart,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/69_fauna_insights+example_plot_plus_table_rep3/02_summaries/bart.txt,0.000256,0.060996,0.175097,0.057755,0.094682,29.712725
69_fauna_insights+example_plot_plus_table_rep3__bert__gpt5_2_long,69_fauna_insights+example_plot_plus_table_rep3,69_fauna_insights+example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights+example,False,True,True,bert,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/69_fauna_insights+example_plot_plus_table_rep3/02_summaries/bert.txt,0.000502,0.070325,0.215768,0.079208,0.112352,35.125294
69_fauna_insights+example_plot_plus_table_rep3__t5__gpt5_2_long,69_fauna_insights+example_plot_plus_table_rep3,69_fauna_insights+example_plot_plus_table_rep3,fauna,mistral-medium-latest,plot+table,insights+example,False,True,True,t5,3,gpt5.2_long,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/69_fauna_insights+example_plot_plus_table_rep3/02_summaries/t5.txt,0.000068,0.051668,0.153285,0.051129,0.086264,33.189797
